Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Brand, Kaiden",10,6,8,18,,,,,3.0,1.0,,3.0,,1.0,,4.0,12.0,2.0,,6.0,,,100.0
22,"Breust, Luke",5,2,8,13,,1.0,,8.0,,2.0,3.0,4.0,1.0,2.0,,10.0,4.0,1.0,1.0,,,,87.0
9,"Burgoyne, Shaun",11,4,6,17,2,1.0,,5.0,,4.0,2.0,2.0,1.0,1.0,,8.0,8.0,,2.0,,,,79.0
5,"Burton, Ryan",13,5,8,21,,,,2.0,3.0,1.0,,2.0,,2.0,,7.0,12.0,,,5.0,,,91.0
8,"Duryea, Taylor",9,7,4,13,1,,,3.0,,1.0,,,2.0,,,5.0,8.0,2.0,2.0,1.0,,3.0,86.0
44,"Glass, Conor",7,3,4,11,,,,1.0,,,,1.0,,1.0,,2.0,10.0,,,1.0,,,82.0
19,"Gunston, Jack",13,7,5,18,,,,,2.0,1.0,,3.0,,,,4.0,15.0,2.0,,,,1.0,87.0
37,"Hardwick, Blake",4,1,2,6,,,,3.0,2.0,,,,1.0,,,3.0,3.0,,,2.0,,,33.0
4,"Hartung, Billy",12,5,3,15,,1.0,,2.0,1.0,2.0,1.0,1.0,,,,1.0,14.0,,1.0,1.0,3.0,,85.0
31,"Henderson, Ricky",8,8,4,12,,,,2.0,,2.0,,,,,,,12.0,,,3.0,,,75.0
15,"Hodge, Luke",16,9,7,23,,,,3.0,4.0,,1.0,4.0,2.0,1.0,,5.0,17.0,2.0,,2.0,,,87.0
17,"Howe, Daniel",8,3,11,19,,1.0,,6.0,1.0,,4.0,,2.0,,,12.0,8.0,1.0,,1.0,,,81.0
29,"Langford, Will",14,4,8,22,,1.0,,1.0,,5.0,2.0,5.0,2.0,1.0,,8.0,11.0,1.0,2.0,1.0,,,77.0
7,"McEvoy, Ben",9,8,7,16,,,23.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,,10.0,7.0,5.0,1.0,7.0,,,79.0
3,"Mitchell, Tom",12,1,14,26,,,,8.0,3.0,2.0,3.0,4.0,1.0,2.0,,11.0,15.0,,,2.0,,,86.0
23,"OBrien, Tim",12,4,4,16,1,,3.0,3.0,,1.0,,1.0,1.0,1.0,,6.0,8.0,1.0,,2.0,,1.0,80.0
2,"Roughead, Jarryd",12,8,12,24,2,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,,3.0,8.0,16.0,1.0,1.0,1.0,,,88.0
25,"Schoenmakers, Ryan",7,6,3,10,2,1.0,,1.0,,,,2.0,,1.0,,3.0,7.0,2.0,2.0,1.0,,,83.0
26,"Shiels, Liam",17,3,11,28,2,,,5.0,1.0,7.0,5.0,6.0,,2.0,2.0,8.0,17.0,,,,1.0,,87.0
21,"Sicily, James",16,14,10,26,,1.0,,,2.0,4.0,,5.0,1.0,2.0,,6.0,20.0,1.0,,2.0,,1.0,92.0
16,"Smith, Isaac",16,12,10,26,,,,3.0,2.0,5.0,2.0,2.0,1.0,1.0,,8.0,17.0,,1.0,,2.0,1.0,87.0
11,"Whitecross, Brendan",10,7,6,16,,,,3.0,,5.0,1.0,2.0,1.0,1.0,,4.0,14.0,,,2.0,,1.0,67.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,241,127,155,396,10,12.0,28.0,65.0,26.0,48.0,27.0,50.0,20.0,20.0,5.0,133.0,255.0,21.0,13.0,40.0,6.0,8.0,
Opposition,Opposition,193,81,162,355,9,12.0,39.0,67.0,39.0,43.0,28.0,46.0,20.0,20.0,1.0,123.0,228.0,5.0,5.0,42.0,6.0,7.0,
