North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
15,"Ahern, Paul",22y 360d,16 (8-0-8 50.00%),5 (0.31),←,
3,"Anderson, Jed",25y 175d,61 (32-0-29 52.46%),22 (0.36),51 (25-0-26 49.02%),18 (0.35)
18,"Atley, Shaun",26y 317d,194 (98-0-96 50.52%),43 (0.22),←,
50,"Brown, Ben",26y 249d,117 (61-0-56 52.14%),263 (2.25),←,
10,"Cunnington, Ben",28y 27d,205 (105-0-100 51.22%),84 (0.41),←,
9,"Davies-Uniacke, Luke",20y 49d,20 (8-0-12 40.00%),5 (0.25),←,
14,"Dumont, Trent",24y 27d,78 (30-0-48 38.46%),23 (0.29),←,
24,"Durdin, Sam",23y 51d,16 (6-0-10 37.50%),1 (0.06),←,
6,"Garner, Taylor",25y 200d,39 (17-0-22 43.59%),26 (0.67),←,
22,"Goldstein, Todd",31y 26d,230 (116-1-113 50.65%),117 (0.51),←,
4,"Higgins, Shaun",31y 145d,216 (102-1-113 47.45%),215 (1.00),87 (44-0-43 50.57%),87 (1.00)
20,"Larkey, Nick",21y 51d,15 (6-0-9 40.00%),20 (1.33),←,
34,"Macmillan, Jamie",27y 307d,153 (77-0-76 50.33%),45 (0.29),←,
17,"Pittard, Jasper",28y 117d,144 (73-0-71 50.69%),12 (0.08),18 (7-0-11 38.89%),1 (0.06)
13,"Polec, Jared",26y 288d,124 (66-0-58 53.23%),68 (0.55),18 (7-0-11 38.89%),13 (0.72)
12,"Simpkin, Jy",21y 144d,52 (22-0-30 42.31%),26 (0.50),←,
25,"Tarrant, Robbie",30y 93d,144 (69-0-75 47.92%),44 (0.31),←,
26,"Thomas, Tarryn",19y 124d,16 (7-0-9 43.75%),16 (1.00),←,
2,"Williams, Marley",26y 5d,116 (58-0-58 50.00%),10 (0.09),48 (22-0-26 45.83%),4 (0.08)
32,"Wood, Mason",25y 317d,54 (27-0-27 50.00%),70 (1.30),←,
7,"Ziebell, Jack",28y 149d,206 (99-0-107 48.06%),156 (0.76),←,
44,"Zurhaar, Cameron",21y 66d,24 (10-0-14 41.67%),28 (1.17),←,
Totals,Totals,25y 199d,2240 (1097-2-1141 48.97%),1299 (0.58),,
C,"Shaw, Rhyce",37y 284d,8 (4-0-4 50.00%),,←,
