Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Ablett, Luke",7,5,3,10,,,1.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,,4.0,7.0,,,1.0,,,74.0
27,"Ball, Jason",5,6,2,7,,,14.0,1.0,1.0,1.0,,2.0,,2.0,,5.0,2.0,4.0,,1.0,,,48.0
21,"Barry, Leo",13,9,2,15,,,,1.0,7.0,2.0,1.0,4.0,1.0,2.0,,6.0,10.0,2.0,,9.0,4.0,,100.0
42,"Bevan, Paul",2,1,1,3,,,,6.0,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,52.0
6,"Bolton, Craig",5,2,1,6,,,,6.0,1.0,,,1.0,1.0,1.0,,3.0,2.0,,,7.0,,,100.0
24,"Bolton, Jude",14,5,5,19,,,1.0,8.0,,7.0,7.0,3.0,,1.0,,9.0,9.0,,,2.0,,,77.0
32,"Buchanan, Amon",11,4,5,16,1,1.0,,6.0,3.0,6.0,2.0,2.0,1.0,1.0,,6.0,11.0,,,1.0,,1.0,82.0
28,"Crouch, Jared",9,3,6,15,,,,5.0,2.0,1.0,1.0,1.0,,1.0,,3.0,10.0,,,6.0,1.0,1.0,97.0
2,"Davis, Nick",14,5,2,16,1,1.0,,2.0,,2.0,3.0,1.0,,,,8.0,6.0,1.0,1.0,,,,94.0
26,"Dempster, Sean",4,2,2,6,,,,4.0,1.0,,,1.0,1.0,,,3.0,3.0,,,,,,88.0
12,"Fosdike, Nic",9,3,5,14,,,,4.0,2.0,2.0,1.0,2.0,,1.0,,4.0,10.0,,,,,,70.0
37,"Goodes, Adam",13,5,7,20,,,2.0,2.0,2.0,2.0,4.0,1.0,,1.0,,10.0,9.0,,,3.0,,,96.0
1,"Hall, Barry",12,6,4,16,4,,2.0,3.0,,5.0,2.0,3.0,2.0,2.0,,9.0,7.0,1.0,2.0,2.0,,2.0,100.0
16,"Jolly, Darren",6,4,3,9,,,17.0,2.0,,3.0,4.0,2.0,2.0,2.0,,3.0,8.0,,,3.0,,,66.0
17,"Kennelly, Tadhg",12,5,4,16,,,,1.0,3.0,2.0,,,1.0,,,4.0,11.0,1.0,,3.0,1.0,,100.0
31,"Kirk, Brett",6,3,6,12,,,,3.0,,2.0,4.0,2.0,,1.0,,7.0,5.0,1.0,,2.0,,1.0,88.0
4,"Mathews, Ben",10,4,3,13,,,,3.0,1.0,,,2.0,,1.0,,4.0,10.0,,,,,,82.0
5,"OKeefe, Ryan",18,10,6,24,2,,,4.0,,8.0,2.0,5.0,,,,9.0,14.0,1.0,4.0,3.0,1.0,1.0,91.0
19,"OLoughlin, Michael",7,2,3,10,2,,,1.0,,2.0,1.0,1.0,,,,5.0,5.0,,1.0,,,,96.0
30,"Roberts-Thomson, Lewis",1,1,3,4,,,,,,,,,,,,1.0,3.0,,1.0,,,,40.0
13,"Schneider, Adam",9,3,,9,3,,,3.0,,3.0,,1.0,,,,4.0,4.0,,,,2.0,1.0,71.0
10,"Williams, Paul",9,3,3,12,2,,,2.0,3.0,,,2.0,1.0,,,3.0,6.0,,1.0,1.0,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,91,76,272,15,6.0,37.0,73.0,29.0,50.0,33.0,39.0,11.0,19.0,,111.0,153.0,11.0,10.0,44.0,9.0,7.0,
Opposition,Opposition,157,65,98,255,9,11.0,42.0,64.0,34.0,41.0,35.0,40.0,19.0,11.0,,115.0,138.0,10.0,8.0,56.0,14.0,3.0,
