Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
31,"Banner, Mitchell",20y 15d,4 (2-0-2 50.00%),1 (0.25),←,
10,"Boak, Travis",21y 323d,62 (29-0-33 46.77%),27 (0.44),←,
20,"Brogan, Dean",31y 188d,153 (91-1-61 59.80%),47 (0.31),←,
27,"Carlile, Alipate",23y 51d,66 (28-0-38 42.42%),3 (0.05),←,
2,"Carr, Josh",30y 52d,204 (124-1-79 61.03%),108 (0.53),121 (84-1-36 69.83%),64 (0.53)
1,"Cassisi, Domenic",27y 271d,162 (88-1-73 54.63%),65 (0.40),←,
35,"Cornes, Chad",30y 220d,229 (132-1-96 57.86%),165 (0.72),←,
18,"Cornes, Kane",27y 166d,197 (110-1-86 56.09%),78 (0.40),←,
41,"Davenport, Jason",24y 289d,21 (8-0-13 38.10%),22 (1.05),←,
45,"Hitchcock, Cameron",19y 352d,9 (2-0-7 22.22%),15 (1.67),←,
44,"Logan, Tom",24y 353d,65 (25-0-40 38.46%),17 (0.26),62 (25-0-37 40.32%),17 (0.27)
42,"Meyer, Danny",23y 321d,21 (9-0-12 42.86%),8 (0.38),4 (1-0-3 25.00%),1 (0.25)
4,"Motlop, Daniel",28y 96d,114 (48-1-65 42.54%),190 (1.67),67 (28-0-39 41.79%),137 (2.04)
22,"Nash, Jay",24y 181d,48 (17-1-30 36.46%),10 (0.21),5 (0-0-5 0.00%),
6,"Pearce, Danyle",24y 74d,106 (47-0-59 44.34%),62 (0.58),←,
15,"Rodan, David",26y 255d,141 (54-0-87 38.30%),109 (0.77),76 (35-0-41 46.05%),66 (0.87)
28,"Schulz, Jay",25y 63d,79 (28-2-49 36.71%),73 (0.92),8 (4-0-4 50.00%),15 (1.88)
43,"Stewart, Daniel",21y 233d,4 (0-0-4 0.00%),3 (0.75),←,
14,"Stewart, Paul",22y 345d,30 (10-0-20 33.33%),1 (0.03),←,
9,"Surjan, Jacob",24y 309d,100 (49-0-51 49.00%),13 (0.13),←,
21,"Thomas, Matt",23y 113d,42 (14-0-28 33.33%),11 (0.26),←,
12,"Trengove, Jackson",19y 230d,11 (3-0-8 27.27%),3 (0.27),←,
Totals,Totals,24y 321d,1868 (918-9-941 49.14%),1031 (0.55),,
C,"Williams, Mark",51y 303d,271 (150-2-119 55.72%),,←,
