North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
15,"Ahern, Paul",22y 3d,9 (5-0-4 55.56%),3 (0.33),←,
3,"Anderson, Jed",24y 183d,43 (24-0-19 55.81%),16 (0.37),33 (17-0-16 51.52%),12 (0.36)
18,"Atley, Shaun",25y 325d,173 (90-0-83 52.02%),40 (0.23),←,
50,"Brown, Ben",25y 257d,96 (53-0-43 55.21%),208 (2.17),←,
13,"Clarke, Ryan",21y 48d,37 (16-0-21 43.24%),8 (0.22),←,
10,"Cunnington, Ben",27y 35d,184 (97-0-87 52.72%),78 (0.42),←,
1,"Daw, Majak",27y 146d,47 (19-0-28 40.43%),39 (0.83),←,
14,"Dumont, Trent",23y 35d,58 (22-0-36 37.93%),19 (0.33),←,
22,"Goldstein, Todd",30y 34d,209 (108-1-100 51.91%),110 (0.53),←,
8,"Hrovat, Nathan",24y 58d,62 (25-0-37 40.32%),34 (0.55),32 (11-0-21 34.38%),20 (0.63)
34,"Macmillan, Jamie",26y 315d,136 (72-0-64 52.94%),45 (0.33),←,
11,"McDonald, Luke",23y 176d,93 (50-0-43 53.76%),15 (0.16),←,
12,"Simpkin, Jy",20y 152d,32 (14-0-18 43.75%),19 (0.59),←,
25,"Tarrant, Robbie",29y 101d,123 (61-0-62 49.59%),43 (0.35),←,
16,"Thompson, Scott",32y 87d,219 (107-2-110 49.32%),7 (0.03),←,
28,"Turner, Kayne",22y 216d,55 (30-0-25 54.55%),40 (0.73),←,
30,"Waite, Jarrad",35y 181d,241 (102-4-135 43.15%),369 (1.53),57 (36-0-21 63.16%),117 (2.05)
27,"Walker, Will",19y 127d,2 (2-0-0 100.00%),2 (1.00),←,
2,"Williams, Marley",25y 13d,100 (51-0-49 51.00%),10 (0.10),32 (15-0-17 46.88%),4 (0.13)
32,"Wood, Mason",24y 325d,36 (19-0-17 52.78%),48 (1.33),←,
19,"Wright, Sam",28y 20d,129 (74-0-55 57.36%),58 (0.45),←,
7,"Ziebell, Jack",27y 157d,185 (91-0-94 49.19%),134 (0.72),←,
Totals,Totals,25y 269d,2269 (1132-7-1130 49.89%),1345 (0.59),,
C,"Scott, Brad",42y 93d,198 (102-0-96 51.52%),,←,
