North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Atley, Shaun",12,2,8,20,,,,3.0,5.0,3.0,,2.0,2.0,1.0,,6.0,15.0,,,1.0,,,87.0
50,"Brown, Ben",10,6,4,14,3,1.0,,,,2.0,,1.0,2.0,,,6.0,8.0,1.0,4.0,,,2.0,97.0
10,"Cunnington, Ben",7,3,21,28,,,,7.0,,3.0,9.0,3.0,1.0,1.0,1.0,16.0,12.0,1.0,,,,1.0,76.0
38,"Daw, Majak",6,5,4,10,1,,8.0,1.0,,3.0,1.0,1.0,2.0,1.0,,11.0,1.0,4.0,,4.0,,,86.0
14,"Dumont, Trent",14,1,10,24,1,,,2.0,3.0,5.0,6.0,3.0,4.0,,,17.0,7.0,,,1.0,,,72.0
27,"Garner, Taylor",9,5,2,11,1,1.0,,3.0,,2.0,,3.0,,2.0,,4.0,6.0,1.0,2.0,,,,82.0
43,"Gibson, Sam",14,6,13,27,1,,,4.0,2.0,1.0,2.0,3.0,1.0,1.0,,7.0,20.0,1.0,,,,1.0,88.0
6,"Hansen, Lachlan",10,9,4,14,,,,,1.0,1.0,,,,,,4.0,10.0,2.0,,3.0,1.0,,93.0
4,"Higgins, Shaun",15,4,12,27,2,1.0,,7.0,2.0,9.0,2.0,3.0,,1.0,3.0,6.0,20.0,,,,2.0,3.0,84.0
8,"Hrovat, Nathan",10,7,6,16,,,,,,4.0,1.0,1.0,,,,5.0,11.0,,1.0,,,1.0,69.0
34,"Macmillan, Jamie",11,7,9,20,1,,,1.0,4.0,2.0,,1.0,,,,3.0,17.0,,1.0,1.0,,,85.0
11,"McDonald, Luke",8,2,10,18,1,,,1.0,2.0,2.0,3.0,3.0,1.0,1.0,,9.0,8.0,1.0,,1.0,,,86.0
17,"Mullett, Aaron",9,3,5,14,,,,1.0,3.0,,,1.0,,1.0,,2.0,11.0,,,,,,86.0
31,"Preuss, Braydon",6,4,7,13,,,46.0,5.0,,3.0,3.0,3.0,1.0,2.0,,7.0,8.0,1.0,,,,1.0,80.0
21,"Simpkin, Jy",5,2,3,8,1,2.0,,2.0,,1.0,,,1.0,,,5.0,4.0,,1.0,1.0,,1.0,74.0
9,"Swallow, Andrew",5,3,6,11,,,,5.0,2.0,1.0,4.0,2.0,1.0,1.0,,6.0,6.0,1.0,,,,,63.0
25,"Tarrant, Robbie",19,9,9,28,,,,2.0,8.0,2.0,,5.0,4.0,2.0,,9.0,19.0,2.0,,1.0,,,89.0
12,"Thomas, Lindsay",6,3,3,9,2,,,5.0,,3.0,,2.0,,2.0,,6.0,4.0,1.0,2.0,1.0,,1.0,82.0
16,"Thompson, Scott",8,4,3,11,,,,2.0,2.0,1.0,1.0,3.0,,2.0,,3.0,7.0,,1.0,4.0,,,94.0
28,"Turner, Kayne",9,5,,9,2,2.0,,5.0,,2.0,,,2.0,,,3.0,6.0,1.0,1.0,,,,72.0
2,"Williams, Marley",7,4,5,12,1,,,3.0,3.0,2.0,2.0,1.0,1.0,,,4.0,9.0,,,7.0,,1.0,79.0
7,"Ziebell, Jack",11,3,3,14,,1.0,,7.0,2.0,2.0,2.0,3.0,2.0,2.0,,5.0,9.0,,1.0,2.0,,1.0,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,97,147,358,17,9.0,54.0,66.0,39.0,54.0,36.0,44.0,25.0,20.0,4.0,144.0,218.0,17.0,14.0,27.0,3.0,13.0,
Opposition,Opposition,189,78,167,356,17,10.0,21.0,50.0,34.0,57.0,37.0,51.0,20.0,25.0,2.0,135.0,221.0,11.0,14.0,44.0,5.0,13.0,
