Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",21y 229d,12 (5-0-7 41.67%),1 (0.08),←,
26,"Bickley, Mark",28y 354d,161 (79-0-82 49.07%),52 (0.32),←,
44,"Caven, Peter",28y 69d,114 (51-0-63 44.74%),48 (0.42),57 (30-0-27 52.63%),27 (0.47)
14,"Connell, Matthew",25y 355d,67 (28-0-39 41.79%),21 (0.31),64 (26-0-38 40.63%),21 (0.33)
9,"Edwards, Tyson",21y 352d,53 (27-0-26 50.94%),18 (0.34),←,
36,"Goodwin, Simon",21y 210d,22 (16-0-6 72.73%),8 (0.36),←,
34,"Hart, Ben",24y 15d,150 (74-1-75 49.67%),30 (0.20),←,
11,"James, Brett",25y 221d,73 (36-1-36 50.00%),36 (0.49),31 (19-0-12 61.29%),10 (0.32)
3,"Jarman, Darren",31y 177d,166 (97-0-69 58.43%),238 (1.43),57 (32-0-25 56.14%),116 (2.04)
28,"Johnson, Kane",20y 131d,34 (18-0-16 52.94%),7 (0.21),←,
5,"Koster, Kym",25y 173d,88 (51-1-36 58.52%),35 (0.40),50 (31-0-19 62.00%),22 (0.44)
31,"Marsh, Ben",22y 15d,4 (2-0-2 50.00%),3 (0.75),←,
6,"Modra, Tony",29y 145d,112 (51-1-60 45.98%),424 (3.79),←,
21,"Ormond-Allen, Trent",22y 43d,39 (22-0-17 56.41%),3 (0.08),31 (18-0-13 58.06%),2 (0.06)
22,"Perrie, Ian",19y 106d,3 (2-0-1 66.67%),2 (0.67),←,
15,"Pittman, David",29y 151d,110 (53-1-56 48.64%),27 (0.25),←,
52,"Rehn, Shaun",26y 341d,109 (60-1-48 55.50%),40 (0.37),←,
32,"Ricciuto, Mark",23y 46d,119 (55-1-63 46.64%),77 (0.65),←,
24,"Sampson, Clay",22y 150d,36 (20-0-16 55.56%),17 (0.47),23 (14-0-9 60.87%),16 (0.70)
7,"Smart, Nigel",29y 64d,157 (76-1-80 48.73%),78 (0.50),←,
12,"Tregenza, Simon",27y 137d,106 (55-1-50 52.36%),16 (0.15),←,
30,"Vardy, Peter",22y 179d,40 (21-0-19 52.50%),47 (1.17),←,
Totals,Totals,24y 349d,1775 (899-9-867 50.65%),1228 (0.69),,
C,"Blight, Malcolm",48y 158d,204 (121-0-83 59.31%),,43 (26-0-17 60.47%),
