North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",8,2,2,10,,,,,,,,,,,,,,,,,,,
22,"Bryce, Paul",3,3,3,6,1,,2.0,,,,,,,2.0,,,,,,,,,
14,"Buckley, Ben",5,1,1,6,,1.0,,2.0,,,,,1.0,2.0,,,,,,,,,
18,"Carey, Wayne",4,3,2,6,1,1.0,,1.0,,,,,,2.0,,,,,,,,,
23,"Clarkson, Alastair",12,3,7,19,,1.0,,2.0,,,,,3.0,,,,,,,,,,
27,"Crocker, Darren",4,1,2,6,,,,1.0,,,,,2.0,2.0,,,,,,,,,
29,"German, Peter",10,3,4,14,,,,3.0,,,,,3.0,2.0,,,,,,,,,
34,"Hepburn, Mark",5,3,7,12,,,4.0,,,,,,1.0,2.0,,,,,,,,,
8,"Krakouer, Andrew",12,2,9,21,2,,1.0,1.0,,,,,1.0,,,,,,,,,,
9,"Larkin, Matthew",7,1,5,12,,1.0,,1.0,,,,,5.0,2.0,,,,,,,,,
35,"Longmire, John",14,9,1,15,6,4.0,1.0,,,,,,1.0,,,,,,,,,,
16,"McCarthy, John",12,5,10,22,,,,1.0,,,,,2.0,2.0,,,,,,,,,
25,"McDonald, Donald",8,6,2,10,2,3.0,,,,,,,,1.0,,,,,,,,,
19,"McRae, Dean",5,2,2,7,,,,,,,,,2.0,2.0,,,,,,,,,
28,"Pickering, Liam",2,1,3,5,,,,,,,,,,,,,,,,,,,
3,"Rock, Anthony",21,7,3,24,1,3.0,,1.0,,,,,4.0,2.0,2.0,,,,,,,,
15,"Smith, Ross",15,1,1,16,,,,2.0,,,,,2.0,2.0,,,,,,,,,
32,"Smith, Shaun",8,,4,12,,1.0,,,,,,,2.0,,,,,,,,,,
7,"Steele, Darren",14,4,7,21,,1.0,,1.0,,,,,,2.0,,,,,,,,,
46,"Stevens, Anthony",14,3,,14,1,,,2.0,,,,,2.0,4.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,183,60,75,258,14,19.0,8.0,18.0,,,,,31.0,29.0,2.0,,,,,,,,
Opposition,Opposition,210,78,98,308,20,13.0,23.0,27.0,,,,,29.0,31.0,4.0,,,,,,,,
