Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",24y 340d,63 (25-0-38 39.68%),20 (0.32),←,
35,"Birchall, Grant",18y 119d,5 (1-0-4 20.00%),,←,
30,"Brown, Campbell",22y 272d,61 (21-0-40 34.43%),32 (0.52),←,
39,"Campbell, Robert",23y 359d,41 (17-0-24 41.46%),4 (0.10),←,
25,"Clarke, Tim",24y 55d,77 (31-0-46 40.26%),29 (0.38),←,
9,"Crawford, Shane",31y 260d,261 (123-2-136 47.51%),202 (0.77),←,
24,"Croad, Trent",26y 79d,171 (77-1-93 45.32%),173 (1.01),133 (57-1-75 43.23%),113 (0.85)
19,"Dixon, Ben",28y 347d,172 (82-1-89 47.97%),232 (1.35),←,
1,"Everitt, Peter",32y 24d,247 (93-2-152 38.06%),365 (1.48),67 (20-0-47 29.85%),65 (0.97)
23,"Franklin, Lance",19y 117d,21 (5-0-16 23.81%),21 (1.00),←,
18,"Guerra, Brent",23y 363d,105 (73-0-32 69.52%),85 (0.81),9 (4-0-5 44.44%),2 (0.22)
15,"Hodge, Luke",21y 346d,75 (29-0-46 38.67%),46 (0.61),←,
8,"Jacobs, Danny",25y 336d,116 (64-1-51 55.60%),28 (0.24),35 (10-0-25 28.57%),5 (0.14)
22,"Kane, Ben",23y 66d,17 (4-0-13 23.53%),1 (0.06),←,
4,"Ladson, Rick",22y 98d,39 (12-0-27 30.77%),20 (0.51),←,
3,"Lewis, Jordan",20y 33d,27 (9-0-18 33.33%),4 (0.15),←,
5,"Mitchell, Sam",23y 227d,73 (28-0-45 38.36%),15 (0.21),←,
2,"Roughead, Jarryd",19y 124d,25 (9-0-16 36.00%),9 (0.36),←,
12,"Sewell, Brad",22y 114d,27 (6-0-21 22.22%),,←,
11,"Smith, Joel",29y 24d,194 (86-1-107 44.59%),87 (0.45),136 (57-1-78 42.28%),36 (0.26)
13,"Taylor, Simon",23y 282d,18 (5-0-13 27.78%),8 (0.44),←,
6,"Williams, Mark",23y 44d,61 (18-0-43 29.51%),136 (2.23),←,
Totals,Totals,24y 50d,1896 (818-8-1070 43.14%),1517 (0.80),,
C,"Clarkson, Alastair",38y 30d,31 (9-0-22 29.03%),,←,
