Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Atkins, Rory",18,9,4,22,,,,1.0,5.0,5.0,1.0,3.0,,2.0,,1.0,18.0,,1.0,2.0,,2.0,77.0
18,"Betts, Eddie",6,4,7,13,2,,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,6.0,8.0,,1.0,,,2.0,85.0
16,"Brown, Luke",8,5,2,10,,,,1.0,,1.0,,3.0,,2.0,,3.0,8.0,,,1.0,1.0,,83.0
23,"Cameron, Charlie",14,6,5,19,5,1.0,,3.0,1.0,5.0,1.0,1.0,,,,9.0,11.0,2.0,3.0,1.0,4.0,,89.0
2,"Crouch, Brad",17,5,12,29,,2.0,,10.0,,5.0,8.0,6.0,4.0,1.0,,17.0,12.0,,,1.0,,,76.0
44,"Crouch, Matt",15,7,16,31,1,,,5.0,1.0,4.0,6.0,2.0,1.0,1.0,,16.0,15.0,,,,,1.0,76.0
26,"Douglas, Richard",14,5,5,19,,1.0,,4.0,1.0,2.0,4.0,3.0,1.0,1.0,,8.0,11.0,,,2.0,,,80.0
20,"Greenwood, Hugh",1,2,5,6,,,,2.0,,,1.0,1.0,,,,3.0,3.0,,,,,,59.0
15,"Hartigan, Kyle",11,6,2,13,,,,5.0,3.0,1.0,1.0,3.0,2.0,,,4.0,9.0,,,6.0,,,91.0
24,"Jacobs, Sam",13,5,3,16,1,,35.0,1.0,2.0,2.0,4.0,1.0,,,,7.0,9.0,1.0,1.0,2.0,,,81.0
4,"Jenkins, Josh",15,7,2,17,4,,4.0,,1.0,4.0,,3.0,1.0,1.0,,1.0,16.0,1.0,3.0,1.0,,,89.0
8,"Kelly, Jake",10,6,1,11,,,,4.0,2.0,,,3.0,,1.0,,,12.0,,,2.0,,,80.0
3,"Knight, Riley",7,6,7,14,1,,,4.0,1.0,2.0,1.0,3.0,,,,5.0,10.0,,,2.0,,,77.0
29,"Laird, Rory",20,15,12,32,,,,,6.0,1.0,1.0,2.0,1.0,1.0,,10.0,22.0,2.0,,1.0,,,79.0
6,"Lever, Jake",12,6,3,15,,,,1.0,4.0,,,2.0,1.0,1.0,,8.0,10.0,1.0,,5.0,1.0,,84.0
27,"Lynch, Tom",14,7,6,20,2,,,2.0,,5.0,1.0,5.0,,,,5.0,16.0,,1.0,1.0,,1.0,91.0
14,"Mackay, David",10,6,8,18,,,,5.0,2.0,,,3.0,,3.0,,6.0,12.0,,,1.0,3.0,,86.0
22,"Otten, Andy",7,4,6,13,1,,,4.0,,2.0,,3.0,2.0,2.0,,5.0,7.0,,1.0,1.0,,1.0,78.0
11,"Seedsman, Paul",13,7,6,19,2,1.0,,3.0,,4.0,1.0,2.0,,1.0,,5.0,13.0,1.0,1.0,1.0,,1.0,78.0
9,"Sloane, Rory",13,5,7,20,,1.0,,4.0,1.0,3.0,8.0,5.0,3.0,4.0,,12.0,10.0,,,3.0,,,80.0
12,"Talia, Daniel",5,5,4,9,,,,3.0,3.0,,,,,,,5.0,6.0,,,10.0,,,97.0
13,"Walker, Taylor",11,7,5,16,2,,,1.0,,5.0,2.0,1.0,,,,4.0,10.0,1.0,1.0,,,3.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,254,135,128,382,21,10.0,39.0,64.0,34.0,52.0,42.0,57.0,17.0,23.0,,140.0,248.0,9.0,13.0,43.0,9.0,11.0,
Opposition,Opposition,179,81,170,349,10,15.0,41.0,84.0,27.0,49.0,36.0,53.0,23.0,17.0,,139.0,211.0,16.0,9.0,44.0,11.0,6.0,
