Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Buckley, Nathan",10,4,2.0,12,1.0,2.0,,2.0,,6.0,3.0,5.0,1.0,,,7.0,6,2.0,1.0,,,,83.0
17,"Burns, Scott",10,5,8.0,18,,1.0,,1.0,,3.0,5.0,1.0,1.0,1.0,,9.0,9,,1.0,,,1.0,100.0
8,"Clement, James",14,8,1.0,15,,,,2.0,9.0,1.0,1.0,,,,,4.0,10,1.0,,1.0,5.0,1.0,100.0
33,"Cloke, Cameron",6,4,3.0,9,1.0,1.0,5.0,1.0,,2.0,1.0,3.0,,,,4.0,4,2.0,1.0,3.0,,,100.0
34,"Cloke, Jason",14,8,7.0,21,,,4.0,4.0,11.0,,4.0,4.0,4.0,2.0,1.0,9.0,10,,,10.0,,,100.0
13,"Cole, Richard",7,6,2.0,9,,,,3.0,4.0,1.0,2.0,1.0,1.0,,,3.0,6,1.0,,5.0,,,100.0
1,"Davis, Leon",12,6,1.0,13,1.0,,,3.0,,4.0,1.0,8.0,,1.0,,2.0,11,,2.0,2.0,,1.0,85.0
4,"Didak, Alan",7,3,3.0,10,1.0,,,3.0,,1.0,2.0,2.0,,1.0,,5.0,5,1.0,1.0,1.0,,1.0,97.0
25,"Fraser, Josh",15,7,3.0,18,1.0,1.0,9.0,1.0,,5.0,4.0,4.0,,2.0,3.0,9.0,7,2.0,2.0,2.0,,2.0,100.0
6,"Holland, Brodie",14,3,3.0,17,2.0,,,1.0,,5.0,5.0,1.0,3.0,1.0,,9.0,7,,1.0,2.0,,,88.0
26,"Johnson, Ben",8,1,2.0,10,,,,,4.0,,,,1.0,,,5.0,4,,,1.0,,,100.0
18,"Licuria, Paul",16,4,7.0,23,,,,7.0,3.0,6.0,2.0,4.0,1.0,2.0,,7.0,16,,,2.0,1.0,,88.0
24,"Lockyer, Tarkyn",3,3,1.0,4,,,,3.0,1.0,1.0,,,,,,1.0,3,,,1.0,,,79.0
29,"Lokan, Matthew",6,2,,6,2.0,1.0,,1.0,,3.0,,,1.0,,,3.0,2,,1.0,1.0,,,64.0
3,"Lonie, Ryan",7,1,1.0,8,1.0,,,3.0,1.0,,1.0,1.0,,,,2.0,5,,1.0,4.0,1.0,,72.0
43,"Maxwell, Nick",3,2,5.0,8,,,,1.0,,1.0,,,,,,5.0,3,1.0,,2.0,,,58.0
27,"McGough, Mark",7,3,10.0,17,1.0,,,2.0,,4.0,6.0,2.0,1.0,1.0,,9.0,9,,,2.0,1.0,,61.0
35,"Prestigiacomo, Simon",3,2,1.0,4,,,,1.0,2.0,,,1.0,,,,1.0,2,,,3.0,,,93.0
21,"Richards, Guy",6,4,2.0,8,,,17.0,3.0,,1.0,3.0,,1.0,,,3.0,4,,,1.0,,,53.0
22,"Shaw, Rhyce",5,2,,5,,,,1.0,,1.0,,,,,,,4,,,1.0,1.0,,27.0
14,"Wakelin, Shane",2,1,,2,,,,1.0,2.0,,,,,,,,1,,,2.0,,,51.0
2,"Woewodin, Shane",10,2,4.0,14,,1.0,,2.0,,3.0,2.0,2.0,1.0,1.0,,7.0,5,,,3.0,,1.0,100.0
Totals,Totals,185,81,66.0,251,11.0,7.0,35.0,46.0,37.0,48.0,42.0,39.0,16.0,12.0,4.0,104.0,133,10.0,11.0,49.0,9.0,7.0,
Opposition,Opposition,187,60,86.0,273,12.0,10.0,39.0,56.0,35.0,49.0,37.0,44.0,12.0,16.0,2.0,124.0,131,8.0,12.0,68.0,11.0,8.0,
