Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Bateman, Chance",6,3,8,14,,,,2.0,,2.0,1.0,2.0,,1.0,,6.0,8.0,1.0,,1.0,,,81.0
14,"Birchall, Grant",10,6,10,20,,,,1.0,1.0,1.0,,1.0,1.0,,,6.0,15.0,,,2.0,2.0,,85.0
30,"Brown, Campbell",10,4,4,14,,,,4.0,1.0,1.0,1.0,,1.0,,,3.0,10.0,1.0,1.0,4.0,2.0,,95.0
39,"Campbell, Robert",4,4,8,12,,,15.0,4.0,,1.0,3.0,3.0,2.0,3.0,,6.0,6.0,1.0,,2.0,,1.0,56.0
9,"Crawford, Shane",11,3,14,25,,,,5.0,1.0,6.0,2.0,1.0,1.0,,,4.0,20.0,,,2.0,,1.0,84.0
24,"Croad, Trent",9,4,3,12,,,,,1.0,,,3.0,1.0,1.0,,3.0,9.0,,,2.0,,,100.0
8,"Ellis, Xavier",4,3,10,14,,,,4.0,1.0,1.0,2.0,1.0,,1.0,,4.0,10.0,,,3.0,,1.0,68.0
23,"Franklin, Lance",11,5,1,12,1,7.0,,1.0,1.0,2.0,1.0,4.0,,3.0,,4.0,9.0,3.0,5.0,,,,95.0
27,"Gilham, Stephen",4,4,6,10,,,,,,,,1.0,,1.0,,2.0,8.0,,,8.0,,,91.0
18,"Guerra, Brent",8,4,8,16,,,,5.0,1.0,3.0,,2.0,1.0,1.0,,5.0,12.0,,,3.0,1.0,,74.0
15,"Hodge, Luke",15,3,16,31,,2.0,,8.0,,5.0,3.0,1.0,2.0,1.0,,7.0,24.0,1.0,1.0,5.0,,,96.0
4,"Ladson, Rick",12,7,12,24,,2.0,,1.0,,6.0,1.0,2.0,1.0,1.0,,5.0,20.0,,,4.0,,2.0,83.0
3,"Lewis, Jordan",9,4,13,22,,2.0,,3.0,,5.0,5.0,3.0,2.0,1.0,,7.0,15.0,,1.0,1.0,,,84.0
21,"McGlynn, Ben",8,6,5,13,1,1.0,,3.0,,1.0,1.0,5.0,,,,3.0,10.0,,2.0,,,,69.0
5,"Mitchell, Sam",11,1,17,28,,,,5.0,1.0,6.0,7.0,4.0,3.0,2.0,,8.0,20.0,,,,,1.0,89.0
7,"Osborne, Michael",11,10,15,26,2,,,,2.0,4.0,1.0,2.0,1.0,2.0,1.0,8.0,19.0,2.0,2.0,1.0,,,79.0
33,"Rioli, Cyril",7,7,12,19,2,,,3.0,,5.0,,1.0,,1.0,,4.0,14.0,,1.0,1.0,,1.0,88.0
2,"Roughead, Jarryd",11,6,1,12,5,3.0,,3.0,,,,3.0,2.0,2.0,3.0,8.0,3.0,3.0,5.0,2.0,,1.0,100.0
12,"Sewell, Brad",5,1,8,13,,,,7.0,2.0,2.0,4.0,1.0,1.0,1.0,,7.0,6.0,,,3.0,,,84.0
13,"Taylor, Simon",1,1,6,7,,,17.0,2.0,,1.0,,1.0,,1.0,,2.0,5.0,,,1.0,,,44.0
6,"Williams, Mark",9,5,3,12,2,3.0,,2.0,,2.0,,2.0,2.0,1.0,,4.0,8.0,1.0,4.0,,,,85.0
11,"Young, Clinton",10,10,4,14,1,,,3.0,1.0,3.0,,2.0,,1.0,,1.0,13.0,,1.0,2.0,4.0,,71.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,101,184,370,14,22.0,32.0,66.0,13.0,57.0,32.0,45.0,21.0,25.0,4.0,107.0,264.0,13.0,23.0,47.0,9.0,8.0,
Opposition,Opposition,170,98,227,397,15,4.0,21.0,45.0,30.0,33.0,24.0,51.0,26.0,21.0,2.0,120.0,280.0,11.0,12.0,40.0,13.0,11.0,
