North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Leigh",4,3,5,9,1,,,3.0,,,2.0,,,,,2.0,7.0,,,,,,52.0
18,"Atley, Shaun",11,5,10,21,1,,,3.0,2.0,3.0,1.0,1.0,1.0,,,7.0,14.0,,,7.0,1.0,,90.0
3,"Bastinac, Ryan",10,2,5,15,1,,,4.0,1.0,4.0,2.0,3.0,,3.0,,5.0,9.0,,,,5.0,3.0,87.0
35,"Black, Aaron",7,6,4,11,,1.0,,3.0,,5.0,,3.0,1.0,1.0,,2.0,10.0,,1.0,,,1.0,93.0
50,"Brown, Ben",10,5,6,16,3,2.0,5.0,,1.0,,3.0,1.0,1.0,,1.0,8.0,9.0,,5.0,3.0,,,90.0
10,"Cunnington, Ben",4,3,12,16,,,,3.0,1.0,1.0,2.0,3.0,,2.0,,8.0,8.0,1.0,,4.0,,2.0,79.0
1,"Currie, Daniel",2,3,3,5,1,,36.0,6.0,1.0,,2.0,2.0,,2.0,,3.0,3.0,1.0,1.0,3.0,,,91.0
15 ↑,"Dal Santo, Nick",9,2,5,14,1,,,1.0,,2.0,3.0,1.0,,,,6.0,7.0,,,3.0,,,45.0
43,"Gibson, Sam",13,6,2,15,,,,2.0,3.0,1.0,1.0,,,,,3.0,13.0,,,1.0,,,95.0
17,"Grima, Nathan",7,3,4,11,,,,2.0,2.0,1.0,,2.0,1.0,2.0,,5.0,6.0,1.0,,9.0,,,80.0
6 ↓,"Hansen, Lachlan",4,3,1,5,,,,1.0,,,,,,,,1.0,3.0,1.0,,4.0,,,37.0
5,"Jacobs, Ben",3,2,8,11,,,,1.0,3.0,,,1.0,,1.0,,4.0,7.0,,,,4.0,,91.0
34,"Macmillan, Jamie",8,4,7,15,,,,,2.0,1.0,,1.0,,,,4.0,11.0,,,1.0,,,86.0
41,"Mullett, Aaron",15,4,3,18,1,,,2.0,4.0,3.0,1.0,3.0,2.0,1.0,,3.0,15.0,,,1.0,2.0,,79.0
20,"Petrie, Drew",10,5,3,13,1,2.0,,4.0,1.0,3.0,,1.0,1.0,,,7.0,6.0,1.0,2.0,,,1.0,98.0
9,"Swallow, Andrew",14,1,7,21,,1.0,,8.0,1.0,8.0,10.0,3.0,3.0,2.0,2.0,16.0,5.0,,,1.0,,,78.0
16,"Thompson, Scott",9,6,10,19,,,,4.0,6.0,1.0,1.0,2.0,2.0,2.0,,5.0,14.0,,,5.0,3.0,,97.0
40,"Turner, Kayne",8,2,3,11,4,,,5.0,,3.0,1.0,3.0,2.0,2.0,,8.0,3.0,1.0,1.0,3.0,,,83.0
8,"Wells, Daniel",13,3,7,20,,1.0,,2.0,,1.0,4.0,4.0,,2.0,,7.0,12.0,,,2.0,1.0,1.0,83.0
32,"Wood, Mason",6,4,1,7,3,1.0,,3.0,,2.0,,,,,,2.0,4.0,1.0,3.0,1.0,,,90.0
19,"Wright, Sam",9,5,5,14,,,,5.0,2.0,2.0,,2.0,2.0,2.0,,3.0,11.0,,,2.0,,,92.0
7,"Ziebell, Jack",12,3,5,17,2,,1.0,8.0,,2.0,5.0,6.0,4.0,4.0,,12.0,6.0,1.0,1.0,1.0,1.0,1.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,80,116,304,19,9.0,42.0,70.0,30.0,43.0,38.0,42.0,20.0,26.0,3.0,121.0,183.0,8.0,14.0,51.0,17.0,9.0,
Opposition,Opposition,194,89,168,362,14,9.0,36.0,54.0,20.0,44.0,35.0,39.0,26.0,20.0,3.0,138.0,226.0,7.0,11.0,36.0,6.0,10.0,
