Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Addison, Dylan",5,3,5,10,,1.0,,2.0,1.0,3.0,,3.0,,2.0,,4.0,5.0,,1.0,,,1.0,90.0
47,"Austin, Mark",5,4,12,17,,,,,,,,,1.0,,,9.0,8.0,3.0,,4.0,,,92.0
5,"Boyd, Matthew",7,2,20,27,,,,4.0,,6.0,5.0,1.0,1.0,1.0,,10.0,17.0,,,,1.0,2.0,77.0
45,"Campbell, Tom",6,5,6,12,4,1.0,4.0,3.0,,1.0,,4.0,1.0,2.0,,9.0,3.0,4.0,4.0,,,,93.0
17,"Cooney, Adam",12,9,11,23,2,1.0,,1.0,1.0,4.0,1.0,1.0,,,2.0,4.0,21.0,1.0,3.0,1.0,1.0,3.0,78.0
4,"Cross, Daniel",10,8,15,25,1,,,4.0,3.0,1.0,1.0,2.0,3.0,1.0,,7.0,19.0,1.0,,1.0,,1.0,89.0
6,"Dahlhaus, Luke",13,,5,18,1,1.0,,5.0,,4.0,1.0,1.0,2.0,1.0,,7.0,12.0,,,1.0,,1.0,83.0
29,"Dickson, Tory",12,5,5,17,6,,,4.0,,2.0,,1.0,2.0,,1.0,8.0,9.0,3.0,2.0,,,,83.0
13,"Giansiracusa, Daniel",11,5,2,13,2,2.0,,2.0,,1.0,,1.0,2.0,1.0,,5.0,8.0,1.0,4.0,,2.0,1.0,79.0
1,"Grant, Jarrad",5,4,7,12,,,,4.0,,2.0,1.0,1.0,,1.0,,4.0,8.0,1.0,2.0,,1.0,3.0,88.0
16,"Griffen, Ryan",12,5,14,26,,1.0,,3.0,,6.0,4.0,7.0,4.0,2.0,,13.0,11.0,3.0,2.0,,1.0,1.0,84.0
26 ↑,"Hunter, Lachie",3,1,8,11,,,,1.0,,4.0,,2.0,,,,6.0,5.0,1.0,,,,1.0,33.0
21,"Liberatore, Tom",12,3,18,30,,,,5.0,5.0,4.0,8.0,4.0,,2.0,3.0,14.0,16.0,,,,,,80.0
27,"Minson, Will",8,2,4,12,1,1.0,37.0,2.0,1.0,1.0,5.0,2.0,1.0,2.0,,5.0,7.0,,,2.0,,,93.0
38,"Morris, Dale",4,5,7,11,,,,4.0,,,,1.0,,1.0,,6.0,6.0,,,7.0,,,91.0
2,"Murphy, Robert",19,6,8,27,,,,1.0,6.0,2.0,,1.0,,,,3.0,23.0,,,1.0,3.0,,87.0
42,"Picken, Liam",13,5,8,21,,1.0,,4.0,,1.0,1.0,1.0,1.0,1.0,,4.0,19.0,,,3.0,2.0,,83.0
23,"Roughead, Jordan",2,3,9,11,,,,2.0,3.0,,,1.0,1.0,1.0,,3.0,9.0,1.0,,9.0,,,94.0
25,"Stevens, Koby",9,2,11,20,1,,,5.0,3.0,1.0,,4.0,,1.0,,3.0,17.0,,1.0,,,,78.0
3,"Wallis, Mitch",7,2,12,19,1,,,7.0,2.0,2.0,7.0,2.0,2.0,1.0,,8.0,11.0,,1.0,1.0,,2.0,90.0
10,"Wood, Easton",10,6,4,14,1,1.0,,,1.0,2.0,1.0,1.0,,,,1.0,11.0,,,3.0,1.0,,80.0
31 ↓,"Young, Tom",5,3,7,12,,,,1.0,3.0,,,1.0,,1.0,,5.0,7.0,,1.0,,,,54.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,88,198,388,20,11.0,41.0,64.0,29.0,47.0,35.0,42.0,21.0,21.0,6.0,138.0,252.0,19.0,21.0,33.0,12.0,16.0,
Opposition,Opposition,186,69,136,322,17,12.0,33.0,51.0,23.0,53.0,45.0,45.0,21.0,21.0,,140.0,182.0,9.0,9.0,31.0,18.0,12.0,
