Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",28y 293d,128 (69-1-58 54.30%),453 (3.54),122 (64-1-57 52.87%),443 (3.63)
16,"Brownless, Bill",23y 174d,77 (38-1-38 50.00%),149 (1.94),←,
7,"Couch, Paul",26y 2d,111 (59-0-52 53.15%),87 (0.78),←,
28,"Darcy, Tim",26y 187d,99 (47-0-52 47.47%),24 (0.24),←,
17,"Exell, Gavin",27y 278d,45 (25-1-19 56.67%),88 (1.96),←,
14,"Flanigan, Darren",28y 135d,126 (62-0-64 49.21%),49 (0.39),←,
25,"Hamilton, Shane",19y 337d,22 (11-0-11 50.00%),37 (1.68),←,
39,"Hinkley, Ken",23y 294d,23 (8-0-15 34.78%),46 (2.00),12 (4-0-8 33.33%),25 (2.08)
32,"Hocking, Garry",21y 286d,50 (28-1-21 57.00%),33 (0.66),←,
1,"Hocking, Steve",25y 184d,120 (61-0-59 50.83%),7 (0.06),←,
2,"Lindner, Bruce",29y 31d,66 (30-1-35 46.21%),139 (2.11),←,
12,"Malakellis, Spiro",22y 89d,28 (17-0-11 60.71%),11 (0.39),←,
50,"Malakellis, Tony",20y 119d,4 (1-0-3 25.00%),5 (1.25),←,
38,"McCrabb, Austin",25y 175d,27 (15-0-12 55.56%),3 (0.11),←,
11,"Morgan, Darren",25y 102d,91 (47-0-44 51.65%),69 (0.76),←,
24,"Poole, Trevor",26y 89d,110 (35-0-75 31.82%),67 (0.61),11 (5-0-6 45.45%),11 (1.00)
20,"Rogers, Andrew",25y 340d,39 (24-0-15 61.54%),3 (0.08),31 (19-0-12 61.29%),2 (0.06)
9,"Sterrett, Ray",25y 119d,14 (8-0-6 57.14%),6 (0.43),←,
10,"Troy, Darren",26y 143d,41 (16-1-24 40.24%),6 (0.15),←,
21,"Yeates, Mark",30y 72d,151 (78-0-73 51.66%),56 (0.37),←,
Totals,Totals,25y 154d,1372 (679-6-687 49.49%),1338 (0.98),,
C,"Blight, Malcolm",40y 155d,58 (31-0-27 53.45%),,42 (25-0-17 59.52%),
