Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Bickley, Mark",5,6,15,20,,,,4.0,,,,,2.0,,,,,,,,,,
51,"Bone, Randall",2,2,3,5,1,1.0,2.0,,,,,,,1.0,,,,,,,,,
21,"Brown, David",7,5,9,16,4,,,,,,,,1.0,2.0,,,,,,,,,
34,"Hart, Ben",11,3,5,16,,,,1.0,,,,,2.0,1.0,,,,,,,,,
3,"Hart, Darel",3,2,6,9,1,1.0,,1.0,,,,,1.0,,,,,,,,,,
17,"Hodges, Scott",7,2,2,9,3,,,,,,,,1.0,,,,,,,,,,
29,"Ingerson, Anthony",5,3,2,7,1,2.0,4.0,1.0,,,,,1.0,2.0,,,,,,,,,
2,"Jarman, Andrew",13,3,10,23,1,,,1.0,,,,,,2.0,,,,,,,,,
13,"Lee, Scott",15,2,6,21,,,,1.0,,,,,2.0,,,,,,,,,,
27,"Liptak, Matthew",17,2,5,22,1,2.0,,1.0,,,,,1.0,,,,,,,,,,
16,"Marshall, David",7,2,5,12,,,,2.0,,,,,,1.0,,,,,,,,,
18,"Maynard, Rodney",11,7,13,24,,,,1.0,,,,,,1.0,,,,,,,,,
10,"McDermott, Chris",12,4,12,24,,,,4.0,,,,,1.0,,,,,,,,,,
11,"McGuinness, Tony",22,1,6,28,,3.0,,,,,,,1.0,2.0,,,,,,,,,
6,"Modra, Tony",5,2,,5,1,3.0,,,,,,,1.0,,,,,,,,,,
46,"Patterson, Paul",7,3,5,12,,,,2.0,,,,,1.0,1.0,,,,,,,,,
52,"Rehn, Shaun",3,7,8,11,,,12.0,,,,,,2.0,,1.0,,,,,,,,
28,"Smith, Darren",2,1,5,7,,,3.0,3.0,,,,,,2.0,,,,,,,,,
12,"Tregenza, Simon",15,3,7,22,1,,,1.0,,,,,,,,,,,,,,,
33,"Weidemann, Wayne",8,5,9,17,,,,3.0,,,,,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,177,65,133,310,14,13.0,21.0,26.0,,,,,18.0,17.0,1.0,,,,,,,,
Opposition,Opposition,237,87,151,388,19,16.0,19.0,25.0,,,,,17.0,18.0,5.0,,,,,,,,
