St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Acres, Blake",3,1,9,12,,,1.0,1.0,1.0,3.0,3.0,2.0,,1.0,,7.0,6.0,,,1.0,,,71.0
20,"Armitage, David",11,4,12,23,1,,,5.0,1.0,4.0,7.0,5.0,,4.0,,9.0,16.0,,1.0,2.0,,1.0,70.0
27,"Bruce, Josh",3,3,9,12,1,1.0,2.0,6.0,,,1.0,2.0,2.0,,,8.0,5.0,1.0,1.0,,,1.0,84.0
21,"Delaney, Luke",4,4,7,11,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,4.0,7.0,,,6.0,,,98.0
24,"Dempster, Sean",2,1,6,8,,,,,1.0,,,1.0,,,,3.0,5.0,,,2.0,,,85.0
7,"Dunstan, Luke",7,2,17,24,1,1.0,,2.0,1.0,,3.0,1.0,1.0,1.0,,11.0,13.0,1.0,1.0,,,,70.0
14,"Geary, Jarryn",7,3,9,16,,,,2.0,4.0,2.0,,2.0,3.0,2.0,,7.0,10.0,2.0,,5.0,,,84.0
19,"Gilbert, Sam",7,3,7,14,,,4.0,3.0,1.0,2.0,,1.0,,1.0,,5.0,7.0,,,4.0,,,85.0
22,"Gresham, Jade",10,4,9,19,1,1.0,,3.0,1.0,3.0,2.0,1.0,,,,3.0,16.0,,2.0,,1.0,,82.0
1,"Hickey, Tom",6,1,7,13,,,46.0,8.0,,2.0,3.0,3.0,1.0,,1.0,6.0,8.0,,,4.0,,1.0,89.0
36,"McKenzie, Daniel",3,4,9,12,,,,7.0,2.0,2.0,1.0,4.0,1.0,2.0,,5.0,9.0,,,3.0,,,71.0
28,"Membrey, Tim",7,4,4,11,5,,,,,3.0,,1.0,1.0,1.0,,7.0,3.0,1.0,3.0,3.0,,2.0,84.0
41,"Minchington, Darren",4,2,8,12,1,1.0,,5.0,,2.0,2.0,,1.0,,,6.0,6.0,,1.0,1.0,1.0,1.0,77.0
11,"Montagna, Leigh",15,3,13,28,,,,1.0,5.0,2.0,1.0,1.0,,,,6.0,19.0,,,2.0,,,86.0
16,"Newnes, Jack",17,3,10,27,1,,,3.0,3.0,7.0,5.0,3.0,,1.0,,11.0,16.0,,,1.0,,1.0,90.0
12,"Riewoldt, Nick",15,7,6,21,1,1.0,5.0,2.0,5.0,1.0,3.0,1.0,,1.0,,5.0,17.0,,1.0,3.0,,1.0,95.0
17,"Roberton, Dylan",9,5,11,20,1,,,,3.0,2.0,,3.0,,,,8.0,10.0,2.0,,2.0,1.0,,85.0
6,"Ross, Sebastian",11,2,21,32,1,,2.0,6.0,1.0,4.0,2.0,3.0,1.0,1.0,,7.0,25.0,,1.0,5.0,,,87.0
5,"Savage, Shane",4,3,4,8,,,,4.0,2.0,1.0,,5.0,,3.0,,2.0,7.0,,,3.0,1.0,,66.0
3,"Steven, Jack",21,,20,41,1,,,12.0,2.0,9.0,12.0,3.0,4.0,1.0,3.0,22.0,20.0,,,2.0,,,83.0
44,"Weller, Maverick",10,2,3,13,2,1.0,,2.0,,4.0,,2.0,,1.0,,3.0,11.0,,1.0,1.0,,2.0,78.0
34,"Wright, Nathan",5,2,4,9,,,,6.0,1.0,4.0,,2.0,,,,5.0,5.0,,,3.0,,1.0,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,181,63,205,386,17,7.0,60.0,80.0,36.0,58.0,46.0,47.0,16.0,21.0,4.0,150.0,241.0,7.0,12.0,53.0,4.0,11.0,
Opposition,Opposition,204,91,165,369,14,14.0,34.0,68.0,39.0,55.0,36.0,40.0,21.0,16.0,2.0,162.0,221.0,20.0,11.0,58.0,4.0,9.0,
