North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",25y 91d,76 (38-1-37 50.66%),56 (0.74),←,
18,"Atley, Shaun",20y 296d,53 (27-0-26 50.94%),7 (0.13),←,
3,"Bastinac, Ryan",22y 14d,71 (38-0-33 53.52%),29 (0.41),←,
35,"Black, Aaron",22y 219d,14 (8-0-6 57.14%),25 (1.79),←,
10,"Cunnington, Ben",22y 6d,66 (33-0-33 50.00%),23 (0.35),←,
11,"Firrito, Michael",29y 221d,207 (102-2-103 49.76%),28 (0.14),←,
43,"Gibson, Sam",27y 40d,27 (16-0-11 59.26%),13 (0.48),←,
22,"Goldstein, Todd",25y 5d,93 (47-1-45 51.08%),42 (0.45),←,
24,"Greenwood, Levi",24y 137d,49 (25-1-23 52.04%),10 (0.20),←,
17,"Grima, Nathan",27y 335d,68 (35-1-32 52.21%),,←,
6,"Hansen, Lachlan",24y 323d,91 (44-1-46 48.90%),74 (0.81),←,
29,"Harvey, Brent",35y 53d,354 (191-3-160 54.38%),424 (1.20),←,
26,"Hine, Taylor",21y 163d,18 (7-0-11 38.89%),1 (0.06),9 (5-0-4 55.56%),
34,"Macmillan, Jamie",21y 286d,50 (28-0-22 56.00%),20 (0.40),←,
2,"McKenzie, Brad",20y 38d,5 (2-0-3 40.00%),,←,
41,"Mullett, Aaron",21y 133d,23 (12-0-11 52.17%),11 (0.48),←,
20,"Petrie, Drew",30y 264d,236 (113-3-120 48.52%),292 (1.24),←,
9,"Swallow, Andrew",26y 34d,143 (67-1-75 47.20%),67 (0.47),←,
25,"Tarrant, Robbie",24y 72d,30 (15-0-15 50.00%),34 (1.13),←,
16,"Thompson, Scott",27y 58d,107 (47-2-58 44.86%),5 (0.05),←,
8,"Wells, Daniel",28y 153d,204 (103-2-99 50.98%),124 (0.61),←,
7,"Ziebell, Jack",22y 128d,73 (34-0-39 46.58%),30 (0.41),←,
Totals,Totals,25y 7d,2058 (1032-18-1008 50.15%),1315 (0.64),,
C,"Scott, Brad",37y 64d,81 (41-0-40 50.62%),,←,
