Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",30y 287d,157 (89-1-67 57.01%),239 (1.52),←,
41,"Banfield, Bailey",20y 62d,6 (3-0-3 50.00%),1 (0.17),←,
19,"Blakely, Connor",22y 58d,39 (14-0-25 35.90%),2 (0.05),←,
8,"Brayshaw, Andrew",18y 172d,6 (3-0-3 50.00%),1 (0.17),←,
5,"Cerra, Adam",18y 204d,5 (3-0-2 60.00%),4 (0.80),←,
12,"Crowden, Mitch",19y 1d,5 (3-0-2 60.00%),1 (0.20),←,
44,"Duman, Taylin",20y 11d,2 (1-0-1 50.00%),,←,
7,"Fyfe, Nat",26y 223d,144 (83-1-60 57.99%),126 (0.88),←,
21,"Hamling, Joel",25y 20d,50 (27-0-23 54.00%),,27 (11-0-16 40.74%),
32,"Hill, Stephen",27y 363d,195 (102-0-93 52.31%),111 (0.57),←,
37,"Johnson, Michael",33y 191d,236 (125-1-110 53.18%),65 (0.28),←,
26,"Langdon, Ed",22y 87d,30 (11-0-19 36.67%),18 (0.60),←,
3,"Matera, Brandon",26y 49d,107 (34-1-72 32.24%),131 (1.22),6 (3-0-3 50.00%),7 (1.17)
23,"McCarthy, Cam",23y 28d,46 (22-0-24 47.83%),70 (1.52),25 (10-0-15 40.00%),34 (1.36)
16,"Mundy, David",32y 283d,278 (146-1-131 52.70%),116 (0.42),←,
27,"Neale, Lachie",24y 340d,119 (60-0-59 50.42%),57 (0.48),←,
25,"Pearce, Alex",22y 324d,27 (12-0-15 44.44%),3 (0.11),←,
38,"Ryan, Luke",22y 82d,17 (5-0-12 29.41%),,←,
31,"Sandilands, Aaron",35y 144d,260 (145-0-115 55.77%),95 (0.37),←,
18,"Tucker, Darcy",21y 96d,35 (10-0-25 28.57%),13 (0.37),←,
10,"Walters, Michael",27y 112d,117 (63-1-53 54.27%),209 (1.79),←,
14,"Wilson, Nathan",25y 112d,83 (43-2-38 53.01%),17 (0.20),6 (3-0-3 50.00%),1 (0.17)
Totals,Totals,24y 297d,1964 (1004-8-952 51.12%),1279 (0.65),,
C,"Lyon, Ross",51y 172d,268 (158-5-105 59.89%),,147 (82-1-64 56.12%),
