Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",5,1,6,11,,,,2.0,2.0,,1.0,2.0,,1.0,,8.0,1.0,,,4.0,2.0,,100.0
27,"Baird, John",9,5,5,14,,,,6.0,,2.0,2.0,1.0,2.0,,,7.0,8.0,1.0,,5.0,,,100.0
16,"Brown, Leigh",12,3,2,14,,,6.0,4.0,2.0,2.0,3.0,2.0,,2.0,,5.0,5.0,1.0,,2.0,,,77.0
22,"Burton, Matthew",2,,,2,,1.0,14.0,,,1.0,2.0,,,,,1.0,,,,,,,23.0
43,"Clayton, Jeremy",6,2,2,8,,,,2.0,,1.0,,2.0,2.0,,,6.0,3.0,,2.0,2.0,,4.0,85.0
42,"Firrito, Michael",3,,1,4,,,,1.0,1.0,,,,,,,2.0,1.0,,,3.0,,,74.0
6,"Grant, Shannon",9,,8,17,1,,,3.0,,5.0,3.0,3.0,,3.0,,9.0,10.0,,,1.0,,,94.0
4,"Harris, Daniel",4,,9,13,,,,2.0,,2.0,4.0,1.0,,1.0,,11.0,2.0,,,2.0,,,64.0
29,"Harvey, Brent",18,8,2,20,1,1.0,,3.0,1.0,5.0,2.0,3.0,1.0,1.0,,6.0,8.0,3.0,1.0,1.0,,1.0,100.0
21,"Jones, Corey",10,4,2,12,,,3.0,5.0,3.0,3.0,2.0,7.0,,1.0,,4.0,7.0,,,,,,95.0
34,"King, David",21,5,3,24,2,,,1.0,3.0,6.0,3.0,4.0,,2.0,1.0,5.0,10.0,,,2.0,,,88.0
35,"Makepeace, Troy",18,6,3,21,,,,2.0,4.0,,1.0,4.0,1.0,,,9.0,11.0,2.0,,3.0,2.0,,100.0
19,"Motlop, Daniel",6,3,6,12,1,,1.0,2.0,1.0,,1.0,,1.0,,,8.0,3.0,1.0,,4.0,,,87.0
20,"Petrie, Drew",7,3,7,14,,1.0,3.0,3.0,,2.0,2.0,2.0,,2.0,,6.0,5.0,,1.0,1.0,,,81.0
3,"Rawlings, Brady",17,3,1,18,,,,2.0,4.0,3.0,2.0,1.0,2.0,1.0,,6.0,9.0,,,2.0,,,100.0
30,"Robbins, Ben",8,4,6,14,,1.0,,4.0,,2.0,3.0,3.0,1.0,2.0,,9.0,6.0,,1.0,,,,62.0
26,"Rocca, Saverio",16,9,,16,4,1.0,13.0,1.0,,6.0,4.0,4.0,1.0,1.0,,6.0,9.0,2.0,5.0,1.0,,1.0,100.0
9,"Sinclair, Jess",16,5,6,22,1,,,2.0,2.0,2.0,6.0,7.0,2.0,1.0,,13.0,8.0,1.0,,2.0,,,100.0
10,"Stevens, Anthony",17,2,4,21,,1.0,,5.0,4.0,2.0,4.0,4.0,2.0,,,11.0,11.0,,,,1.0,,92.0
12,"Stevens, Michael",5,2,1,6,,,,1.0,2.0,1.0,,,,,,2.0,4.0,,,1.0,,,25.0
36,"Watt, Shannon",8,2,1,9,,,,2.0,1.0,1.0,1.0,,1.0,,,5.0,2.0,,,3.0,,,100.0
8,"Wells, Daniel",4,,2,6,,,,1.0,,,,,,,,3.0,2.0,,,1.0,,,52.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,221,67,77,298,10,7.0,40.0,54.0,30.0,46.0,46.0,50.0,16.0,18.0,1.0,142.0,125.0,11.0,10.0,40.0,5.0,6.0,
Opposition,Opposition,177,39,86,263,11,10.0,50.0,58.0,30.0,45.0,43.0,44.0,18.0,16.0,5.0,129.0,113.0,6.0,7.0,47.0,2.0,6.0,
