Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",26y 142d,88 (45-0-43 51.14%),30 (0.34),←,
19,"Betts, Eddie",26y 168d,170 (69-3-98 41.47%),270 (1.59),←,
37,"Cachia, Jaryd",22y 5d,2 (1-0-1 50.00%),,←,
35,"Curnow, Ed",23y 187d,34 (22-1-11 66.18%),4 (0.12),←,
46,"Ellard, David",24y 61d,39 (20-0-19 51.28%),22 (0.56),←,
38,"Garlett, Jeff",23y 283d,83 (46-1-36 56.02%),145 (1.75),←,
22,"Hampson, Shaun",25y 53d,63 (34-1-28 54.76%),32 (0.51),←,
23,"Henderson, Lachie",23y 150d,67 (32-1-34 48.51%),38 (0.57),52 (24-1-27 47.12%),35 (0.67)
40,"Jamison, Michael",26y 336d,94 (44-1-49 47.34%),1 (0.01),←,
5,"Judd, Chris",29y 247d,246 (141-3-102 57.93%),210 (0.85),112 (57-1-54 51.34%),72 (0.64)
8,"Kreuzer, Matthew",24y,92 (47-0-45 51.09%),50 (0.54),←,
9,"Lucas, Kane",21y 321d,25 (14-0-11 56.00%),9 (0.36),←,
14,"McLean, Brock",27y 63d,126 (52-1-73 41.67%),58 (0.46),32 (15-0-17 46.88%),19 (0.59)
3,"Murphy, Marc",25y 298d,149 (67-1-81 45.30%),123 (0.83),←,
12,"Robinson, Mitch",23y 340d,74 (41-1-32 56.08%),43 (0.58),←,
29,"Scotland, Heath",32y 296d,249 (104-2-143 42.17%),76 (0.31),196 (81-2-113 41.84%),64 (0.33)
6,"Simpson, Kade",29y 8d,183 (75-2-106 41.53%),115 (0.63),←,
42,"Tuohy, Zach",23y 154d,37 (21-0-16 56.76%),8 (0.22),←,
1,"Walker, Andrew",26y 360d,149 (54-3-92 37.25%),115 (0.77),←,
11,"Warnock, Robert",26y 114d,62 (31-1-30 50.81%),12 (0.19),41 (21-1-19 52.44%),8 (0.20)
43,"White, Simon",24y 330d,21 (14-1-6 69.05%),2 (0.10),←,
13,"Yarran, Chris",22y 145d,70 (34-1-35 49.29%),53 (0.76),←,
Totals,Totals,25y 168d,2123 (1008-24-1091 47.48%),1416 (0.67),,
C,"Malthouse, Mick",59y 269d,671 (389-6-276 58.42%),,7 (3-0-4 42.86%),
