Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
17,"Beams, Dayne",22y 145d,72 (56-2-14 79.17%),72 (1.00),←,
11,"Blair, Jarryd",22y 83d,49 (41-1-7 84.69%),45 (0.92),←,
27,"Buckley, Simon",25y 79d,45 (25-0-20 55.56%),10 (0.22),24 (22-0-2 91.67%),7 (0.29)
9,"Clarke, Martin",24y 236d,59 (36-0-23 61.02%),16 (0.27),←,
32,"Cloke, Travis",25y 123d,163 (107-2-54 66.26%),257 (1.58),←,
31,"Dawes, Chris",24y 51d,61 (49-1-11 81.15%),74 (1.21),←,
35,"Elliott, Jamie",19y 320d,6 (5-0-1 83.33%),3 (0.50),←,
1,"Fasolo, Alex",20y 28d,26 (21-0-5 80.77%),32 (1.23),←,
6,"Goldsack, Tyson",25y 45d,83 (57-0-26 68.67%),23 (0.28),←,
18,"Jolly, Darren",30y 243d,219 (128-4-87 59.36%),112 (0.51),53 (42-2-9 81.13%),42 (0.79)
8,"Lumumba, Heritier",25y 234d,149 (102-2-45 69.13%),16 (0.11),←,
5,"Maxwell, Nick",29y 33d,171 (110-2-59 64.91%),26 (0.15),←,
33,"Paine, Jackson",19y 15d,5 (3-0-2 60.00%),7 (1.40),←,
20,"Reid, Ben",23y 68d,62 (44-2-16 72.58%),5 (0.08),←,
39,"Shaw, Heath",26y 222d,142 (92-2-48 65.49%),33 (0.23),←,
22,"Sidebottom, Steele",21y 186d,75 (59-2-14 80.00%),64 (0.85),←,
28,"Sinclair, Ben",20y 279d,16 (12-0-4 75.00%),13 (0.81),←,
36,"Swan, Dane",28y 132d,187 (118-2-67 63.64%),145 (0.78),←,
13,"Thomas, Dale",25y 15d,142 (96-2-44 68.31%),111 (0.78),←,
34,"Toovey, Alan",25y 105d,99 (72-2-25 73.74%),8 (0.08),←,
21,"Wellingham, Sharrod",23y 365d,84 (63-2-19 76.19%),51 (0.61),←,
46,"Williams, Marley",18y 350d,6 (5-0-1 83.33%),1 (0.17),←,
Totals,Totals,23y 352d,1921 (1301-28-592 67.73%),1124 (0.59),,
C,"Buckley, Nathan",39y 346d,14 (11-0-3 78.57%),,←,
