Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",25y 70d,143 (68-2-73 48.25%),117 (0.82),←,
13,"Brunton, Neil",23y 142d,12 (4-1-7 37.50%),1 (0.08),←,
7,"Carroll, Dennis",31y 199d,211 (97-2-112 46.45%),115 (0.55),←,
29,"Cordy, Neil",33y 46d,230 (90-1-139 39.35%),32 (0.14),91 (39-1-51 43.41%),4 (0.04)
40,"Dunkley, Andrew",23y 330d,7 (2-1-4 35.71%),,←,
47,"Higgins, Leon",23y 332d,82 (31-2-49 39.02%),62 (0.76),←,
31,"Holmes, Darren",21y 264d,16 (5-2-9 37.50%),1 (0.06),←,
11,"Kappler, Darren",27y 122d,94 (33-0-61 35.11%),61 (0.65),7 (3-0-4 42.86%),10 (1.43)
14,"Kelly, Paul",22y 301d,39 (11-2-26 30.77%),18 (0.46),←,
1,"Lawson, Jamie",20y 232d,25 (9-2-14 40.00%),17 (0.68),←,
3,"Lewis, Dale",23y 20d,33 (10-2-21 33.33%),37 (1.12),←,
16,"McGovern, Andrew",24y 47d,9 (3-1-5 38.89%),5 (0.56),←,
8,"Minton-Connell, Simon",23y 28d,22 (10-0-12 45.45%),60 (2.73),3 (1-0-2 33.33%),10 (3.33)
10,"Mitchell, Barry",26y 169d,157 (70-2-85 45.22%),206 (1.31),←,
35,"Murphy, David",29y 275d,139 (61-0-78 43.88%),88 (0.63),←,
18,"Nettelbeck, Craig",19y 364d,29 (9-2-18 34.48%),18 (0.62),←,
22,"Rose, Gavin",22y 238d,4 (1-1-2 37.50%),,←,
41,"Stevens, Gary",19y 227d,1 (0-0-1 0.00%),,←,
15,"Strooper, David",24y 89d,52 (17-1-34 33.65%),49 (0.94),9 (3-1-5 38.89%),21 (2.33)
2,"Tunbridge, Brad",28y 119d,33 (10-2-21 33.33%),10 (0.30),←,
Totals,Totals,24y 272d,1338 (541-26-771 40.43%),897 (0.67),,
C,"Buckenara, Gary",33y 326d,9 (3-1-5 38.89%),,←,
