Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
1,"Anderson, Greg",28y 337d,141 (86-1-54 61.35%),77 (0.55),38 (19-1-18 51.32%),17 (0.45)
26,"Bickley, Mark",25y 255d,77 (37-0-40 48.05%),21 (0.27),←,
21,"Brown, David",25y 199d,56 (26-1-29 47.32%),49 (0.88),←,
19,"Chalmers, Brett",21y 358d,15 (5-1-9 36.67%),1 (0.07),←,
14,"Connell, Matthew",22y 256d,6 (3-0-3 50.00%),2 (0.33),3 (1-0-2 33.33%),2 (0.67)
9,"Hall, Tony",30y 212d,111 (81-1-29 73.42%),174 (1.57),14 (7-1-6 53.57%),30 (2.14)
34,"Hart, Ben",20y 281d,66 (32-1-33 49.24%),10 (0.15),←,
35,"Jameson, Rod",24y 290d,75 (39-1-35 52.67%),78 (1.04),←,
2,"Jarman, Andrew",29y 92d,75 (37-1-37 50.00%),45 (0.60),←,
31,"Kluzek, Matthew",22y 13d,10 (2-0-8 20.00%),11 (1.10),←,
13,"Lee, Scott",31y 315d,81 (41-1-39 51.23%),17 (0.21),←,
8,"McCartney, Jason",21y 33d,41 (21-0-20 51.22%),29 (0.71),3 (1-0-2 33.33%),1 (0.33)
10,"McDermott, Chris",31y 163d,91 (44-1-46 48.90%),24 (0.26),←,
11,"McGuinness, Tony",30y 345d,196 (92-3-101 47.70%),179 (0.91),87 (42-1-44 48.85%),71 (0.82)
28,"McKinnon, Martin",19y 285d,11 (4-0-7 36.36%),5 (0.45),←,
20,"Powell, Matthew",21y 201d,12 (6-0-6 50.00%),2 (0.17),←,
52,"Rehn, Shaun",23y 242d,67 (32-1-34 48.51%),23 (0.34),←,
32,"Ricciuto, Mark",19y 312d,43 (19-1-23 45.35%),25 (0.58),←,
5,"Robran, Matthew",24y 28d,17 (10-0-7 58.82%),12 (0.71),10 (6-0-4 60.00%),7 (0.70)
7,"Smart, Nigel",25y 330d,79 (38-1-40 48.73%),42 (0.53),←,
44,"Wellman, Sean",20y 208d,20 (7-1-12 37.50%),7 (0.35),←,
Totals,Totals,24y 331d,1290 (662-16-612 51.32%),833 (0.65),,
C,"Shaw, Robert",40y 100d,89 (29-0-60 32.58%),,3 (1-0-2 33.33%),
