Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
11,"Anderson, Greg",24y 82d,59 (40-0-19 67.80%),38 (0.64),←,
13,"Antrobus, Tony",28y 118d,20 (15-0-5 75.00%),25 (1.25),←,
8,"Bewick, Darren",22y 348d,49 (33-0-16 67.35%),81 (1.65),←,
23,"Cransberg, Peter",23y 6d,18 (14-0-4 77.78%),19 (1.06),←,
36,"Daniher, Neale",29y 170d,81 (50-1-30 62.35%),29 (0.36),←,
5,"Daniher, Terry",32y 354d,284 (177-3-104 62.85%),449 (1.58),265 (167-2-96 63.40%),427 (1.61)
15,"Ezard, Alan",27y 111d,140 (96-0-44 68.57%),182 (1.30),←,
29,"Grenvold, David",24y 151d,28 (23-0-5 82.14%),4 (0.14),←,
16,"Hamilton, Paul",23y 46d,88 (50-1-37 57.39%),6 (0.07),←,
39,"Johnston, David",21y 116d,25 (14-0-11 56.00%),4 (0.16),←,
9,"Kickett, Derek",27y 302d,28 (17-0-11 60.71%),33 (1.18),16 (12-0-4 75.00%),21 (1.31)
4,"Long, Michael",20y 307d,42 (31-0-11 73.81%),30 (0.71),←,
27,"Madden, Simon",32y 217d,341 (204-2-135 60.12%),519 (1.52),←,
10,"ODonnell, Gary",25y 84d,64 (43-0-21 67.19%),19 (0.30),←,
3,"Salmon, Paul",25y 196d,119 (73-1-45 61.76%),283 (2.38),←,
17,"Sporn, Kieran",23y 341d,28 (20-0-8 71.43%),28 (1.00),←,
26,"Thompson, Mark",26y 258d,112 (77-1-34 69.20%),33 (0.29),←,
30,"Walsh, Kevin",28y 176d,157 (102-1-54 65.29%),20 (0.13),←,
32,"Watson, Tim",29y 22d,261 (164-3-94 63.41%),291 (1.11),←,
24,"Werner, Michael",21y 55d,23 (16-0-7 69.57%),40 (1.74),←,
Totals,Totals,25y 337d,1967 (1259-13-695 64.01%),2133 (1.08),,
C,"Sheedy, Kevin",42y 223d,231 (156-1-74 67.75%),,←,
