Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",26y 203d,96 (49-0-47 51.04%),36 (0.38),←,
19,"Betts, Eddie",26y 229d,175 (70-3-102 40.86%),275 (1.57),←,
37,"Cachia, Jaryd",22y 66d,10 (5-0-5 50.00%),1 (0.10),←,
44,"Carrazzo, Andrew",29y 210d,161 (66-3-92 41.93%),47 (0.29),←,
35,"Curnow, Ed",23y 248d,42 (26-1-15 63.10%),5 (0.12),←,
38,"Garlett, Jeff",23y 344d,91 (50-1-40 55.49%),160 (1.76),←,
4,"Gibbs, Bryce",24y 120d,146 (68-1-77 46.92%),75 (0.51),←,
23,"Henderson, Lachie",23y 211d,75 (36-1-38 48.67%),45 (0.60),60 (28-1-31 47.50%),42 (0.70)
40,"Jamison, Michael",27y 32d,102 (48-1-53 47.55%),1 (0.01),←,
5,"Judd, Chris",29y 308d,253 (144-3-106 57.51%),213 (0.84),119 (60-1-58 50.84%),75 (0.63)
8,"Kreuzer, Matthew",24y 61d,100 (51-0-49 51.00%),55 (0.55),←,
9,"Lucas, Kane",22y 17d,32 (17-0-15 53.13%),14 (0.44),←,
26,"McInnes, Andrew",21y 115d,10 (6-0-4 60.00%),1 (0.10),←,
14,"McLean, Brock",27y 124d,134 (56-1-77 42.16%),60 (0.45),40 (19-0-21 47.50%),21 (0.52)
3,"Murphy, Marc",25y 359d,156 (71-1-84 45.83%),129 (0.83),←,
17,"Rowe, Sam",25y 236d,6 (3-0-3 50.00%),8 (1.33),←,
29,"Scotland, Heath",32y 357d,256 (108-2-146 42.58%),78 (0.30),203 (85-2-116 42.36%),66 (0.33)
6,"Simpson, Kade",29y 69d,191 (79-2-110 41.88%),115 (0.60),←,
42,"Tuohy, Zach",23y 215d,45 (25-0-20 55.56%),13 (0.29),←,
1,"Walker, Andrew",27y 56d,157 (58-3-96 37.90%),116 (0.74),←,
10,"Watson, Matthew",20y 362d,12 (5-0-7 41.67%),,←,
13,"Yarran, Chris",22y 206d,75 (36-1-38 48.67%),57 (0.76),←,
Totals,Totals,25y 172d,2325 (1077-24-1224 46.32%),1504 (0.65),,
C,"Malthouse, Mick",59y 330d,679 (393-6-280 58.32%),,15 (7-0-8 46.67%),
