Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
21,"Christian, Michael",26y 298d,86 (44-2-40 52.33%),18 (0.21),←,
28,"Crosisca, Gavin",22y 273d,82 (49-3-30 61.59%),35 (0.43),←,
2,"Francis, Tony",22y 75d,27 (15-2-10 59.26%),21 (0.78),←,
3,"Gayfer, Michael",25y 302d,101 (58-1-42 57.92%),1 (0.01),←,
23,"Kelly, Craig",24y 364d,49 (28-2-19 59.18%),23 (0.47),←,
44,"Kerrison, Shane",26y 79d,92 (52-2-38 57.61%),10 (0.11),←,
15,"Lehmann, Troy",19y 110d,3 (1-0-2 33.33%),3 (1.00),←,
30,"Manson, James",24y 225d,98 (55-3-40 57.65%),86 (0.88),←,
34,"McGuane, Mick",23y 168d,71 (42-2-27 60.56%),37 (0.52),←,
5,"McKeown, Ron",24y 36d,92 (50-3-39 55.98%),71 (0.77),←,
42,"Millane, Darren",25y 310d,138 (77-3-58 56.88%),69 (0.50),←,
1,"Monkhorst, Damian",21y 298d,50 (31-2-17 64.00%),6 (0.12),←,
7,"Morwood, Shane",29y 196d,172 (100-3-69 59.01%),84 (0.49),155 (91-3-61 59.68%),71 (0.46)
13,"Richardson, Alan",26y 29d,35 (20-2-13 60.00%),9 (0.26),←,
16,"Richardson, Mark",18y 227d,4 (2-0-2 50.00%),8 (2.00),←,
29,"Russell, Scott",21y 39d,38 (23-2-13 63.16%),23 (0.61),←,
22,"Shaw, Tony",30y 327d,255 (142-3-110 56.27%),146 (0.57),←,
27,"Starcevich, Craig",24y 30d,76 (41-3-32 55.92%),108 (1.42),←,
37,"Williams, Paul",18y 73d,9 (3-0-6 33.33%),7 (0.78),←,
19,"Wright, Graham",23y 9d,66 (42-2-22 65.15%),66 (1.00),←,
Totals,Totals,23y 356d,1544 (875-40-629 56.67%),831 (0.54),,
C,"Matthews, Leigh",39y 106d,126 (70-3-53 56.75%),,←,
