Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
23,"Bolton, Mark",27y 27d,100 (52-1-47 52.50%),40 (0.40),←,
16,"Bradley, Kepler",20y 168d,29 (9-0-20 31.03%),8 (0.28),←,
31,"Fletcher, Dustin",30y 358d,246 (161-3-82 66.06%),60 (0.24),←,
26,"Heffernan, Chris",27y 91d,149 (86-1-62 58.05%),53 (0.36),102 (68-1-33 67.16%),43 (0.42)
19,"Hille, David",24y 332d,89 (48-0-41 53.93%),72 (0.81),←,
5,"Hird, James",33y 85d,226 (136-5-85 61.28%),322 (1.42),←,
14,"Johnson, Jason",28y 95d,156 (96-1-59 61.86%),92 (0.59),←,
1,"Johnson, Mark",27y 342d,157 (100-1-56 64.01%),78 (0.50),←,
42,"Lovett-Murray, Nathan",23y 163d,42 (18-0-24 42.86%),28 (0.67),←,
13,"Lovett, Andrew",23y 170d,25 (9-0-16 36.00%),31 (1.24),←,
25,"Lucas, Scott",28y 121d,208 (124-1-83 59.86%),315 (1.51),←,
33,"McPhee, Adam",23y 206d,89 (37-0-52 41.57%),43 (0.48),64 (31-0-33 48.44%),34 (0.53)
10,"McVeigh, Mark",25y 94d,125 (69-1-55 55.60%),47 (0.38),←,
6,"Monfries, Angus",19y 101d,17 (5-0-12 29.41%),18 (1.06),←,
11,"Peverill, Damien",26y 292d,101 (53-1-47 52.97%),21 (0.21),←,
30,"Ryder, Paddy",18y 47d,5 (1-0-4 20.00%),1 (0.20),←,
20,"Slattery, Henry",20y 98d,9 (3-0-6 33.33%),2 (0.22),←,
7,"Solomon, Dean",26y 111d,143 (91-0-52 63.64%),52 (0.36),←,
24,"Stanton, Brent",19y 364d,39 (14-0-25 35.90%),20 (0.51),←,
4,"Watson, Jobe",21y 81d,18 (8-0-10 44.44%),8 (0.44),←,
12,"Welsh, Andrew",23y 78d,85 (40-1-44 47.65%),8 (0.09),←,
8,"Winderlich, Jason",21y 202d,25 (9-0-16 36.00%),9 (0.36),←,
Totals,Totals,24y 215d,2083 (1169-16-898 56.12%),1328 (0.64),,
C,"Sheedy, Kevin",58y 127d,596 (374-6-216 63.26%),,←,
