Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Birchall, Grant",28y 213d,238 (163-1-74 68.70%),33 (0.14),←,
22,"Breust, Luke",25y 291d,138 (110-0-28 79.71%),267 (1.93),←,
9,"Burgoyne, Shaun",33y 312d,317 (220-1-96 69.56%),256 (0.81),160 (123-1-36 77.19%),85 (0.53)
35,"Burton, Ryan",19y 210d,3 (2-0-1 66.67%),1 (0.33),←,
8,"Duryea, Taylor",25y 126d,84 (66-0-18 78.57%),14 (0.17),←,
32,"Fitzpatrick, Jack",25y 63d,23 (3-0-20 13.04%),26 (1.13),1 (1-0-0 100.00%),2 (2.00)
12,"Frawley, James",27y 343d,177 (63-1-113 35.88%),24 (0.14),38 (29-0-9 76.32%),6 (0.16)
6,"Gibson, Josh",32y 168d,211 (139-2-70 66.35%),5 (0.02),146 (110-1-35 75.68%),3 (0.02)
19,"Gunston, Jack",24y 317d,125 (92-0-33 73.60%),268 (2.14),111 (87-0-24 78.38%),248 (2.23)
4,"Hartung, Billy",21y 217d,44 (34-0-10 77.27%),22 (0.50),←,
10,"Hill, Bradley",23y 50d,93 (74-0-19 79.57%),56 (0.60),←,
15,"Hodge, Luke",32y 74d,284 (170-1-113 60.04%),190 (0.67),←,
3,"Lewis, Jordan",30y 126d,262 (169-1-92 64.69%),145 (0.55),←,
5,"Mitchell, Sam",33y 321d,305 (189-1-115 62.13%),67 (0.22),←,
43,"Pittonet, Marc",20y 86d,3 (2-0-1 66.67%),,←,
28,"Puopolo, Paul",28y 270d,131 (104-0-27 79.39%),131 (1.00),←,
33,"Rioli, Cyril",27y 45d,176 (123-1-52 70.17%),265 (1.51),←,
25,"Schoenmakers, Ryan",25y 294d,99 (64-0-35 64.65%),29 (0.29),←,
26,"Shiels, Liam",25y 121d,140 (106-0-34 75.71%),45 (0.32),←,
21,"Sicily, James",21y 235d,24 (18-0-6 75.00%),33 (1.38),←,
16,"Smith, Isaac",27y 242d,133 (106-0-27 79.70%),111 (0.83),←,
11,"Whitecross, Brendan",26y 216d,95 (64-1-30 67.89%),40 (0.42),←,
Totals,Totals,26y 264d,3105 (2081-10-1014 67.02%),2028 (0.65),,
C,"Clarkson, Alastair",48y 123d,281 (180-1-100 64.23%),,←,
