St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
13,"Byrnes, Ryan",23y 352d,69 (38-0-31 55.07%),13 (0.19),←,
47,"Caminiti, Anthony",21y 132d,39 (18-0-21 46.15%),34 (0.87),←,
4,"Collard, Lance",20y 25d,8 (3-0-5 37.50%),5 (0.63),←,
34,"Garcia, Hugo",19y 333d,15 (8-0-7 53.33%),2 (0.13),←,
40,"Hall, Max",23y 5d,6 (3-0-3 50.00%),6 (1.00),←,
23,"Henry, Liam",23y 235d,56 (21-1-34 38.39%),20 (0.36),13 (5-0-8 38.46%),7 (0.54)
1,"Higgins, Jack",26y 32d,128 (73-1-54 57.42%),175 (1.37),85 (43-0-42 50.59%),146 (1.72)
8,"Hill, Bradley",31y 285d,261 (152-0-109 58.24%),105 (0.40),112 (58-0-54 51.79%),26 (0.23)
3,"Jones, Zak",30y 36d,155 (80-0-75 51.61%),36 (0.23),65 (31-0-34 47.69%),13 (0.20)
6,"Macrae, Jack",30y 260d,255 (136-0-119 53.33%),59 (0.23),6 (3-0-3 50.00%),
19,"Marshall, Rowan",29y 147d,139 (66-0-73 47.48%),69 (0.50),←,
10,"Owens, Mitch",21y 208d,58 (29-0-29 50.00%),60 (1.03),←,
27,"Schoenmaker, Arie",20y 103d,6 (1-0-5 16.67%),,←,
43,"Sharman, Cooper",24y 269d,53 (25-0-28 47.17%),52 (0.98),←,
35,"Sinclair, Jack",30y 67d,193 (87-1-105 45.34%),65 (0.34),←,
9,"Steele, Jack",29y 128d,185 (82-1-102 44.59%),66 (0.36),168 (74-1-93 44.35%),57 (0.34)
14,"Stocker, Liam",25y 87d,71 (30-0-41 42.25%),2 (0.03),43 (22-0-21 51.16%),
7,"Wanganeen-Milera, Nasiah",22y 57d,69 (35-0-34 50.72%),11 (0.16),←,
29,"Webster, Jimmy",31y 296d,171 (72-1-98 42.40%),4 (0.02),←,
44,"Wilkie, Callum",29y 41d,138 (68-0-70 49.28%),1 (0.01),←,
22,"Wilson, Darcy",19y 245d,29 (14-0-15 48.28%),18 (0.62),←,
2,"Windhager, Marcus",21y 339d,58 (27-0-31 46.55%),8 (0.14),←,
32,"Wood, Mason",31y 219d,141 (73-0-68 51.77%),136 (0.96),76 (43-0-33 56.58%),60 (0.79)
Totals,Totals,25y 201d,2303 (1141-5-1157 49.54%),947 (0.41),,
C,"Lyon, Ross",58y 163d,358 (199-5-154 56.28%),,174 (103-4-67 60.34%),
