Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
17,"Bowey, Jake",21y 305d,56 (39-0-17 69.64%),6 (0.11),←,
37,"Chandler, Kade",24y 182d,50 (31-0-19 62.00%),37 (0.74),←,
31,"Fritsch, Bayley",27y 220d,143 (83-1-59 58.39%),246 (1.72),←,
15,"Langdon, Ed",28y 163d,173 (95-1-77 55.20%),72 (0.42),105 (70-1-34 67.14%),39 (0.37)
8,"Lever, Jake",28y 130d,173 (111-1-61 64.45%),5 (0.03),117 (73-1-43 62.82%),2 (0.02)
1,"May, Steven",32y 185d,232 (107-2-123 46.55%),24 (0.10),109 (69-1-39 63.76%),3 (0.03)
25,"McDonald, Tom",31y 299d,226 (102-1-123 45.35%),169 (0.75),←,
4,"McVee, Judd",20y 341d,42 (26-0-16 61.90%),,←,
18,"Melksham, Jake",32y 319d,223 (118-1-104 53.14%),184 (0.83),109 (66-0-43 60.55%),127 (1.17)
45,"Moniz-Wakefield, Andy",20y 261d,3 (2-0-1 66.67%),,←,
30,"Neal-Bullen, Alex",28y 186d,170 (100-1-69 59.12%),114 (0.67),←,
13,"Oliver, Clayton",26y 357d,179 (103-1-75 57.82%),54 (0.30),←,
35,"Petty, Harry",24y 244d,76 (44-1-31 58.55%),23 (0.30),←,
36,"Pickett, Kysaiah",23y 41d,100 (67-1-32 67.50%),152 (1.52),←,
24,"Rivers, Trent",22y 349d,94 (64-1-29 68.62%),8 (0.09),←,
3,"Salem, Christian",28y 364d,172 (89-1-82 52.03%),26 (0.15),←,
32,"Sparrow, Tom",24y 43d,91 (59-1-31 65.38%),32 (0.35),←,
39,"Tholstrup, Koltyn",19y 15d,5 (3-0-2 60.00%),2 (0.40),←,
42,"Turner, Daniel",22y 167d,12 (7-0-5 58.33%),11 (0.92),←,
2,"van Rooyen, Jacob",21y 88d,35 (24-0-11 68.57%),51 (1.46),←,
7,"Viney, Jack",30y 91d,213 (99-1-113 46.71%),63 (0.30),←,
6,"Windsor, Caleb",19y 34d,17 (10-0-7 58.82%),7 (0.41),←,
40,"Woewodin, Taj",21y 109d,17 (12-0-5 70.59%),2 (0.12),←,
Totals,Totals,25y 116d,2502 (1395-15-1092 55.76%),1288 (0.51),,
C,"Goodwin, Simon",47y 200d,177 (103-1-73 58.47%),,176 (103-1-72 58.81%),
