Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",20y 34d,29 (15-1-13 53.45%),2 (0.07),←,
5,"Bruhn, Tanner",19y 59d,7 (2-0-5 28.57%),3 (0.43),←,
13,"Cumming, Isaac",22y 348d,28 (13-1-14 48.21%),1 (0.04),←,
16,"Daniels, Brent",22y 138d,60 (34-0-26 56.67%),22 (0.37),←,
1,"Davis, Phil",30y 329d,185 (91-3-91 50.00%),7 (0.04),167 (80-3-84 48.80%),6 (0.04)
12,"Green, Tom",20y 183d,22 (11-1-10 52.27%),8 (0.36),←,
19,"Haynes, Nick",29y 68d,160 (77-4-79 49.38%),9 (0.06),←,
27,"Himmelberg, Harry",25y 78d,99 (58-2-39 59.60%),116 (1.17),←,
23,"Hogan, Jesse",26y 163d,95 (43-0-52 45.26%),182 (1.92),5 (2-0-3 40.00%),12 (2.40)
2,"Hopper, Jacob",24y 169d,102 (59-2-41 58.82%),38 (0.37),←,
39,"Idun, Connor",20y 361d,20 (9-1-10 47.50%),,←,
22,"Kelly, Josh",26y 163d,150 (82-3-65 55.67%),97 (0.65),←,
40,"Kennedy, Adam",29y 13d,128 (51-1-76 40.23%),13 (0.10),←,
38,"Lloyd, Daniel",29y 157d,62 (33-4-25 56.45%),50 (0.81),←,
41,"Mumford, Shane",35y 20d,212 (137-5-70 65.80%),54 (0.25),112 (68-3-41 62.05%),15 (0.13)
33,"OHalloran, Xavier",21y 14d,15 (7-1-7 50.00%),4 (0.27),←,
36,"Perryman, Harry",22y 218d,64 (32-1-31 50.78%),17 (0.27),←,
50,"Reid, Sam",31y 260d,106 (57-4-45 55.66%),33 (0.31),96 (51-4-41 55.21%),32 (0.33)
26,"Riccardi, Jake",21y 260d,12 (6-0-6 50.00%),11 (0.92),←,
14,"Taranto, Tim",23y 178d,92 (52-2-38 57.61%),33 (0.36),←,
15,"Taylor, Sam",22y 81d,47 (29-0-18 61.70%),1 (0.02),←,
8,"Ward, Callan",31y 106d,242 (108-4-130 45.45%),120 (0.50),182 (76-4-102 42.86%),87 (0.48)
6,"Whitfield, Lachie",27y 7d,161 (79-4-78 50.31%),64 (0.40),←,
Totals,Totals,25y 132d,2098 (1085-44-969 51.72%),885 (0.42),,
C,"Cameron, Leon",48y 326d,178 (95-4-79 54.49%),,←,
