Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",25y 173d,106 (44-2-60 42.45%),31 (0.29),←,
18,"Banfield, Todd",20y 313d,28 (7-0-21 25.00%),34 (1.21),←,
17,"Beams, Claye",19y 248d,5 (0-0-5 0.00%),5 (1.00),←,
20,"Black, Simon",32y 34d,280 (158-4-118 57.14%),160 (0.57),←,
1,"Clark, Mitch",23y 200d,71 (28-2-41 40.85%),44 (0.62),←,
22,"Collier, Tom",22y 43d,23 (7-0-16 30.43%),2 (0.09),←,
39,"Drummond, Josh",28y 18d,73 (35-2-36 49.32%),30 (0.41),←,
11,"Hanley, Pearce",22y 173d,18 (3-0-15 16.67%),3 (0.17),←,
23,"Leuenberger, Matthew",22y 334d,50 (18-1-31 37.00%),7 (0.14),←,
36,"Maguire, Matt",26y 342d,115 (60-1-54 52.61%),19 (0.17),16 (6-0-10 37.50%),
9,"McGrath, Ashley",27y 352d,161 (82-2-77 51.55%),115 (0.71),←,
21,"Merrett, Daniel",26y 146d,109 (45-3-61 42.66%),17 (0.16),←,
34,"OBrien, Jesse",20y 83d,7 (0-0-7 0.00%),1 (0.14),←,
24,"Patfull, Joel",26y 151d,105 (43-3-59 42.38%),21 (0.20),←,
31,"Polkinghorne, James",22y 106d,45 (18-1-26 41.11%),28 (0.62),←,
6,"Power, Luke",31y 119d,267 (148-3-116 55.99%),216 (0.81),←,
29,"Raines, Andrew",25y 60d,72 (22-1-49 31.25%),1 (0.01),16 (4-0-12 25.00%),
30,"Redden, Jack",20y 149d,38 (13-1-24 35.53%),16 (0.42),←,
37,"Retzlaff, Bryce",19y 312d,1 (0-0-1 0.00%),,←,
10,"Rich, Daniel",20y 334d,52 (21-1-30 41.35%),27 (0.52),←,
38,"Rockliff, Tom",21y 74d,26 (5-0-21 19.23%),7 (0.27),←,
32,"Stiller, Cheynee",25y 4d,82 (33-3-46 42.07%),18 (0.22),←,
Totals,Totals,24y 55d,1734 (790-30-914 45.56%),802 (0.46),,
C,"Voss, Michael",35y 304d,52 (21-1-30 41.35%),,←,
