Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
15,"Abraham, Winston",22y 196d,28 (11-0-17 39.29%),41 (1.46),←,
7,"Allan, Ben",28y 180d,131 (75-0-56 57.25%),93 (0.71),33 (13-0-20 39.39%),21 (0.64)
44,"Bandy, Daniel",21y 146d,19 (8-0-11 42.11%),18 (0.95),←,
42,"Callaghan, Craig",21y 35d,30 (8-0-22 26.67%),14 (0.47),←,
13,"Chisholm, Scott",23y 320d,36 (14-0-22 38.89%),17 (0.47),←,
31,"Clement, James",20y 221d,15 (5-0-10 33.33%),1 (0.07),←,
30,"Delaney, Tony",21y 107d,35 (13-1-21 38.57%),18 (0.51),20 (8-0-12 40.00%),9 (0.45)
3,"Harding, Greg",20y 208d,21 (8-0-13 38.10%),,←,
38,"Jones, Anthony",22y 115d,35 (14-0-21 40.00%),1 (0.03),←,
11,"Kickett, Dale",28y 344d,90 (40-0-50 44.44%),47 (0.52),44 (17-0-27 38.64%),7 (0.16)
28,"Koops, Steven",18y 263d,8 (3-0-5 37.50%),8 (1.00),←,
36,"Leach, Quenton",24y 236d,35 (13-0-22 37.14%),13 (0.37),←,
9,"Mann, Peter",26y 218d,83 (33-0-50 39.76%),75 (0.90),44 (15-0-29 34.09%),63 (1.43)
8,"McManus, Shaun",21y 63d,37 (12-0-25 32.43%),25 (0.68),←,
45,"Mitchell, Gavin",24y 106d,24 (9-0-15 37.50%),12 (0.50),←,
25,"Norrish, Jason",25y 77d,57 (26-0-31 45.61%),7 (0.12),37 (14-0-23 37.84%),5 (0.14)
10,"OReilly, Stephen",24y 155d,81 (36-0-45 44.44%),9 (0.11),45 (15-0-30 33.33%),4 (0.09)
5,"Parker, Daniel",22y 323d,4 (2-0-2 50.00%),6 (1.50),←,
23,"Parker, Shane",24y 54d,26 (10-0-16 38.46%),3 (0.12),←,
34,"White, Jeff",20y 53d,22 (9-0-13 40.91%),16 (0.73),←,
4,"Wills, Andrew",25y 100d,92 (54-0-38 58.70%),86 (0.93),33 (14-0-19 42.42%),43 (1.30)
Totals,Totals,23y 98d,909 (403-1-505 44.33%),510 (0.56),,
C,"Neesham, Gerard",42y 123d,47 (17-0-30 36.17%),,←,
