West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Ball, Jason",11,7,9,20,,,9.0,,4.0,2.0,5.0,8.0,,3.0,,,,,,,,,
6,"Banfield, Drew",9,1,3,12,,,2.0,7.0,2.0,4.0,1.0,1.0,1.0,3.0,,,,,,,,,
9,"Cousins, Ben",9,1,14,23,,,,2.0,,3.0,6.0,,1.0,1.0,3.0,,,,,,,,
29,"Donnelly, Andrew",7,2,4,11,1,1.0,2.0,2.0,,,1.0,,2.0,,,,,,,,,,
18,"Evans, Tony",10,3,9,19,,,,2.0,3.0,2.0,6.0,,,,,,,,,,,,
23,"Fewster, Brendon",2,1,1,3,2,,,,,,,,1.0,1.0,,,,,,,,,
19,"Gardiner, Michael",2,2,1,3,,,3.0,,,2.0,1.0,,,1.0,,,,,,,,,
7,"Gehrig, Fraser",7,5,4,11,2,,7.0,1.0,,3.0,,3.0,,1.0,1.0,,,,,,,,
27,"Jakovich, Glen",9,1,3,12,,,6.0,1.0,,1.0,4.0,1.0,,2.0,,,,,,,,,
2,"Kemp, Dean",9,2,5,14,,1.0,,3.0,1.0,3.0,4.0,2.0,,,,,,,,,,,
28,"Lewis, Chris",5,2,3,8,1,1.0,,1.0,,4.0,,1.0,,1.0,,,,,,,,,
30,"Matera, Peter",9,4,6,15,1,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,,,,,,,,,,
11,"McIntosh, Ashley",9,3,6,15,,,,3.0,4.0,,,2.0,2.0,,,,,,,,,,
17,"McKenna, Guy",13,3,4,17,,,,6.0,7.0,,1.0,3.0,,2.0,,,,,,,,,
8,"Metropolis, Daniel",14,7,2,16,,1.0,1.0,4.0,3.0,1.0,2.0,,1.0,1.0,,,,,,,,,
42,"Morrison, Chad",11,1,6,17,2,,,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,
21,"Schofield, Jarrad",1,1,,1,,,1.0,1.0,,1.0,,,,,,,,,,,,,
22,"Stone, Nicholas",6,4,10,16,,,10.0,5.0,1.0,,3.0,,,1.0,,,,,,,,,
16,"Symmons, Paul",8,2,4,12,,1.0,,4.0,3.0,1.0,4.0,3.0,,,,,,,,,,,
39,"Waterman, Chris",5,1,1,6,,,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,,,,,,,,,
13,"Wooden, Josh",,,,,,,,,,,,,,,,,,,,,,,
24,"Worsfold, John",7,3,8,15,,,,2.0,2.0,,2.0,1.0,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,163,56,103,266,9,11.0,43.0,48.0,34.0,33.0,44.0,31.0,10.0,18.0,4.0,,,,,,,,
Opposition,Opposition,145,36,98,243,5,14.0,40.0,37.0,14.0,45.0,54.0,21.0,18.0,10.0,2.0,,,,,,,,
