Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
4,"Bishop, Matthew",24y 279d,21 (8-0-13 38.10%),4 (0.19),3 (1-0-2 33.33%),
23,"Bode, Matthew",20y 291d,28 (11-0-17 39.29%),25 (0.89),←,
7,"Burgoyne, Peter",22y 77d,51 (21-1-29 42.16%),40 (0.78),←,
35,"Cornes, Chad",20y 155d,12 (4-0-8 33.33%),10 (0.83),←,
28,"Daniels, Stephen",23y 225d,50 (21-2-27 44.00%),2 (0.04),←,
17,"Dew, Stuart",20y 241d,41 (17-1-23 42.68%),40 (0.98),←,
8,"Francis, Fabian",26y 174d,69 (29-1-39 42.75%),32 (0.46),46 (22-1-23 48.91%),15 (0.33)
31,"French, Barnaby",24y 142d,28 (13-0-15 46.43%),13 (0.46),←,
18,"Harwood, Mark",22y 7d,22 (10-1-11 47.73%),15 (0.68),←,
29,"Kingsley, Adam",24y 239d,63 (29-1-33 46.83%),16 (0.25),←,
9,"Lyle, Brayden",27y 40d,92 (44-2-46 48.91%),15 (0.16),66 (30-2-34 46.97%),10 (0.15)
33,"Mead, Darren",29y 17d,72 (32-2-38 45.83%),5 (0.07),←,
3,"Montgomery, Brett",26y 319d,66 (41-1-24 62.88%),59 (0.89),6 (1-0-5 16.67%),5 (0.83)
26,"Murray, Derek",20y 21d,6 (1-0-5 16.67%),3 (0.50),←,
14,"Paxman, Stephen",29y 133d,170 (52-1-117 30.88%),24 (0.14),68 (30-1-37 44.85%),6 (0.09)
27,"Poulton, Jared",22y 360d,11 (3-0-8 27.27%),3 (0.27),←,
2,"Primus, Matthew",25y 94d,68 (22-2-44 33.82%),17 (0.25),48 (21-2-25 45.83%),12 (0.25)
6,"Schofield, Jarrad",25y 76d,89 (50-0-39 56.18%),57 (0.64),26 (11-0-15 42.31%),23 (0.88)
24,"Stevens, Michael",19y 160d,3 (1-0-2 33.33%),,←,
36,"Stevens, Nick",20y 103d,44 (19-1-24 44.32%),25 (0.57),←,
16,"Tredrea, Warren",21y 113d,44 (19-0-25 43.18%),86 (1.95),←,
15,"Wilson, Michael",23y 146d,72 (32-2-38 45.83%),25 (0.35),←,
Totals,Totals,23y 238d,1122 (479-18-625 42.69%),516 (0.46),,
C,"Williams, Mark",41y 238d,29 (13-0-16 44.83%),,←,
