Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
25,"Bode, Matthew",18y 279d,2 (1-0-1 50.00%),2 (1.00),←,
5,"Bond, Shane",22y 269d,58 (35-1-22 61.21%),27 (0.47),24 (11-1-12 47.92%),7 (0.29)
26,"Burgoyne, Peter",20y 65d,17 (8-1-8 50.00%),17 (1.00),←,
6,"Cummings, Scott",24y 76d,63 (36-3-24 59.52%),162 (2.57),23 (11-1-11 50.00%),79 (3.43)
28,"Daniels, Stephen",21y 213d,12 (5-1-6 45.83%),1 (0.08),←,
19,"Dickie, Donald",25y 331d,24 (11-1-12 47.92%),6 (0.25),←,
11,"Eagleton, Nathan",19y 145d,20 (9-1-10 47.50%),15 (0.75),←,
17,"Fiegert, Nigel",22y 66d,6 (3-0-3 50.00%),3 (0.50),←,
8,"Francis, Fabian",24y 162d,39 (16-1-22 42.31%),22 (0.56),16 (9-1-6 59.38%),5 (0.31)
10,"Francou, Josh",23y 240d,24 (11-1-12 47.92%),17 (0.71),←,
39,"Heuskes, Adam",22y 15d,73 (36-1-36 50.00%),6 (0.08),24 (11-1-12 47.92%),
29,"Kingsley, Adam",22y 227d,14 (8-0-6 57.14%),3 (0.21),←,
20,"Lade, Brendon",21y 268d,24 (11-1-12 47.92%),19 (0.79),←,
9,"Lyle, Brayden",25y 29d,48 (24-1-23 51.04%),10 (0.21),22 (10-1-11 47.73%),5 (0.23)
33,"Mead, Darren",27y 6d,24 (11-1-12 47.92%),2 (0.08),←,
13,"Morton, Danny",24y 277d,32 (5-0-27 15.63%),17 (0.53),2 (1-0-1 50.00%),
4,"Naish, Chris",26y 189d,145 (60-1-84 41.72%),214 (1.48),2 (1-0-1 50.00%),2 (1.00)
14,"Paxman, Stephen",27y 121d,126 (33-1-92 26.59%),18 (0.14),24 (11-1-12 47.92%),
30,"Poole, Darryl",26y 3d,12 (5-0-7 41.67%),9 (0.75),←,
2,"Primus, Matthew",23y 82d,44 (12-1-31 28.41%),11 (0.25),24 (11-1-12 47.92%),6 (0.25)
16,"Tredrea, Warren",19y 101d,3 (1-0-2 33.33%),2 (0.67),←,
15,"Wilson, Michael",21y 134d,24 (11-1-12 47.92%),13 (0.54),←,
Totals,Totals,23y 67d,834 (352-18-464 42.21%),596 (0.71),,
C,"Cahill, John",57y 342d,71 (38-1-32 54.23%),,24 (11-1-12 47.92%),
