Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Ablett, Luke",4,2,13,17,,1.0,,7.0,1.0,,2.0,3.0,2.0,1.0,,8.0,10.0,,,1.0,,1.0,89.0
42,"Bevan, Paul",7,6,8,15,,,,1.0,3.0,,,1.0,,,,3.0,12.0,,,2.0,1.0,,94.0
14,"Bird, Craig",4,1,10,14,,,,4.0,,2.0,2.0,1.0,,,,4.0,9.0,,,1.0,,,36.0
6,"Bolton, Craig",10,6,13,23,,,,1.0,4.0,2.0,1.0,,2.0,,,5.0,18.0,,,2.0,1.0,,93.0
24,"Bolton, Jude",12,5,17,29,1,,,4.0,2.0,5.0,4.0,1.0,1.0,,,8.0,20.0,1.0,,3.0,,1.0,83.0
32,"Buchanan, Amon",7,4,10,17,1,,,4.0,,4.0,3.0,,,,,6.0,11.0,,1.0,2.0,2.0,,76.0
28,"Crouch, Jared",7,2,10,17,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,7.0,10.0,1.0,,4.0,,,68.0
37,"Goodes, Adam",13,5,5,18,2,1.0,3.0,1.0,,9.0,,,3.0,,1.0,8.0,10.0,3.0,2.0,3.0,3.0,,97.0
39,"Grundy, Heath",9,5,10,19,,,,1.0,1.0,2.0,,2.0,,,,5.0,14.0,1.0,,1.0,1.0,,85.0
1,"Hall, Barry",11,7,6,17,2,2.0,,,,2.0,,2.0,1.0,2.0,,10.0,7.0,4.0,3.0,3.0,,2.0,87.0
15,"Jack, Kieren",10,3,10,20,,,,6.0,,3.0,2.0,1.0,1.0,1.0,,6.0,14.0,,,1.0,,1.0,87.0
16,"Jolly, Darren",8,7,5,13,2,1.0,15.0,4.0,,3.0,,3.0,,2.0,,1.0,11.0,,2.0,5.0,1.0,1.0,74.0
31,"Kirk, Brett",13,4,19,32,2,,,8.0,2.0,3.0,2.0,5.0,1.0,2.0,3.0,11.0,21.0,,,,,2.0,84.0
9,"Malceski, Nick",11,2,7,18,,1.0,,,2.0,6.0,,,,,,2.0,17.0,,1.0,1.0,,,77.0
29,"Mattner, Martin",10,9,5,15,1,,,3.0,1.0,3.0,1.0,4.0,1.0,3.0,,4.0,11.0,1.0,2.0,2.0,4.0,,85.0
3,"McVeigh, Jarrad",17,7,9,26,2,2.0,,5.0,3.0,4.0,4.0,,,,2.0,9.0,17.0,1.0,2.0,1.0,2.0,2.0,87.0
33,"Moore, Jarred",8,,7,15,1,2.0,,4.0,,1.0,2.0,,,,,6.0,7.0,,,3.0,,,91.0
5,"OKeefe, Ryan",13,5,8,21,1,,,9.0,2.0,2.0,4.0,3.0,2.0,2.0,,7.0,14.0,,1.0,,,,86.0
19,"OLoughlin, Michael",9,6,7,16,1,2.0,,1.0,1.0,2.0,,1.0,,,,8.0,9.0,4.0,5.0,1.0,,1.0,91.0
25,"Richards, Ted",11,6,5,16,,,,4.0,5.0,1.0,2.0,,2.0,,,7.0,7.0,2.0,,2.0,,,88.0
2,"Shaw, Rhyce",10,3,10,20,,,,1.0,6.0,,2.0,1.0,,1.0,,6.0,13.0,,,3.0,7.0,,83.0
18,"White, Jesse",4,4,3,7,2,,10.0,,,1.0,1.0,1.0,,1.0,,2.0,5.0,1.0,1.0,1.0,,,60.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,99,197,405,18,15.0,28.0,69.0,34.0,56.0,33.0,31.0,17.0,16.0,6.0,133.0,267.0,19.0,20.0,42.0,22.0,11.0,
Opposition,Opposition,166,74,112,278,10,8.0,50.0,59.0,34.0,45.0,37.0,33.0,16.0,17.0,,112.0,161.0,10.0,9.0,45.0,12.0,9.0,
