Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
47,"Beams, Ben",20y 362d,11 (4-0-7 36.36%),9 (0.82),←,
18,"Bishop, Matthew",24y 34d,17 (7-0-10 41.18%),3 (0.18),←,
19,"Chisholm, Scott",26y 78d,79 (29-0-50 36.71%),32 (0.41),16 (5-0-11 31.25%),7 (0.44)
20,"Febey, Matthew",29y 360d,139 (63-0-76 45.32%),43 (0.31),←,
21,"Febey, Steven",29y 360d,215 (109-0-106 50.70%),31 (0.14),←,
15,"Hopgood, Paul",26y 24d,110 (44-0-66 40.00%),10 (0.09),←,
27,"Ingerson, Anthony",29y 305d,121 (47-0-74 38.84%),40 (0.33),84 (31-0-53 36.90%),15 (0.18)
16,"Johnstone, Travis",19y 28d,26 (10-0-16 38.46%),20 (0.77),←,
7,"Kowal, Darren",27y 57d,105 (49-0-56 46.67%),46 (0.44),←,
36,"Leoncelli, Andrew",25y 28d,62 (25-0-37 40.32%),17 (0.27),←,
35,"McDonald, Anthony",27y 62d,52 (21-0-31 40.38%),23 (0.44),←,
43,"Rigoni, Guy",25y 18d,43 (22-0-21 51.16%),12 (0.28),←,
24,"Robertson, Russell",20y 263d,32 (15-0-17 46.88%),31 (0.97),←,
5,"Schwarz, David",27y 21d,112 (47-1-64 42.41%),175 (1.56),←,
1,"Shanahan, Jamie",31y 251d,160 (82-1-77 51.56%),,35 (18-0-17 51.43%),
46,"Simmonds, Troy",21y 32d,3 (0-0-3 0.00%),,←,
12,"Viney, Todd",33y 137d,231 (110-1-120 47.84%),91 (0.39),←,
42,"Walsh, Peter",23y 21d,17 (5-0-12 29.41%),1 (0.06),←,
26,"Ward, Daniel",22y 36d,20 (5-0-15 25.00%),3 (0.15),←,
34,"White, Jeff",22y 176d,74 (34-0-40 45.95%),42 (0.57),42 (21-0-21 50.00%),24 (0.57)
22,"Woewodin, Shane",23y 33d,67 (26-0-41 38.81%),23 (0.34),←,
13,"Yze, Adem",21y 327d,92 (36-0-56 39.13%),37 (0.40),←,
Totals,Totals,25y 120d,1788 (790-3-995 44.18%),689 (0.39),,
C,"Daniher, Neale",38y 180d,45 (22-0-23 48.89%),,←,
