Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
41,"Bentley, Greg",8,5,4,12,,,,3.0,,3.0,,,2.0,,,3.0,9.0,,,5.0,3.0,,84.0
20,"Brogan, Dean",1,1,,1,,,12.0,2.0,,1.0,,,,,,,1.0,,,,,,28.0
7,"Burgoyne, Peter",13,2,8,21,,1.0,,2.0,2.0,2.0,4.0,1.0,,,,8.0,13.0,,,,8.0,,68.0
8,"Burgoyne, Shaun",9,2,12,21,1,4.0,,5.0,1.0,1.0,6.0,3.0,2.0,1.0,,9.0,12.0,,,2.0,2.0,,80.0
25,"Cassisi, Domenic",7,3,15,22,,,,3.0,1.0,2.0,4.0,,2.0,,,7.0,15.0,,,4.0,,1.0,91.0
35,"Cornes, Chad",25,8,6,31,,,,1.0,4.0,8.0,3.0,1.0,3.0,1.0,,13.0,18.0,4.0,,2.0,,,95.0
18,"Cornes, Kane",8,5,17,25,,1.0,,3.0,3.0,1.0,5.0,2.0,1.0,1.0,,10.0,16.0,1.0,,2.0,,,92.0
33,"Ebert, Brett",5,3,3,8,1,,,3.0,,1.0,1.0,4.0,1.0,1.0,,4.0,5.0,,,,,,89.0
29,"Krakouer, Nathan",5,4,1,6,1,,,,,,,3.0,,,,1.0,6.0,,3.0,1.0,1.0,,66.0
5,"Lade, Brendon",11,7,5,16,2,,24.0,1.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,8.0,8.0,2.0,1.0,2.0,1.0,1.0,91.0
44,"Logan, Tom",6,3,6,12,,,,,1.0,2.0,,1.0,,1.0,,3.0,7.0,1.0,,1.0,,1.0,65.0
12,"Lonie, Nathan",14,3,2,16,,2.0,,1.0,,6.0,,2.0,,,,2.0,14.0,,,6.0,3.0,,85.0
22,"Mahoney, Josh",11,3,5,16,,2.0,,2.0,,2.0,,3.0,2.0,2.0,,4.0,12.0,,1.0,,,,75.0
36,"Pettigrew, Michael",5,5,7,12,,,,3.0,4.0,2.0,,,,,,5.0,7.0,,,3.0,2.0,,100.0
15,"Rodan, David",7,3,9,16,,,,5.0,,5.0,3.0,,,,,9.0,7.0,,,3.0,1.0,,84.0
3,"Salopek, Steven",13,8,6,19,1,,,,3.0,4.0,2.0,1.0,2.0,,,4.0,15.0,1.0,1.0,3.0,6.0,,89.0
9,"Surjan, Jacob",4,6,10,14,1,1.0,,3.0,1.0,,,1.0,1.0,,,3.0,11.0,,1.0,3.0,5.0,,92.0
28,"Thurstans, Toby",7,5,3,10,,,,1.0,2.0,1.0,,3.0,2.0,,,3.0,8.0,,,4.0,,,91.0
1,"Tredrea, Warren",6,4,3,9,1,,,1.0,,3.0,,3.0,1.0,1.0,,5.0,4.0,1.0,1.0,,,,78.0
2,"Wakelin, Darryl",9,10,6,15,,,,,5.0,,,,,,,1.0,14.0,1.0,,2.0,,,100.0
24,"White, Damon",4,6,10,14,,1.0,,3.0,,1.0,,2.0,,,,6.0,8.0,,1.0,2.0,,,71.0
21,"Wilson, Michael",7,4,6,13,,,,1.0,4.0,1.0,2.0,2.0,,2.0,,3.0,9.0,,,4.0,1.0,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,100,144,329,8,15.0,36.0,43.0,32.0,51.0,33.0,34.0,21.0,11.0,1.0,111.0,219.0,11.0,9.0,49.0,33.0,3.0,
Opposition,Opposition,208,132,146,354,13,9.0,26.0,43.0,39.0,47.0,29.0,42.0,11.0,21.0,5.0,111.0,250.0,15.0,21.0,43.0,23.0,10.0,
