Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",26y 142d,122 (49-2-71 40.98%),35 (0.29),←,
18,"Banfield, Todd",21y 282d,43 (11-0-32 25.58%),54 (1.26),←,
17,"Beams, Claye",20y 217d,7 (1-0-6 14.29%),6 (0.86),←,
43,"Bewick, Rohan",22y 178d,14 (4-0-10 28.57%),5 (0.36),←,
20,"Black, Simon",33y 2d,298 (163-4-131 55.37%),163 (0.55),←,
41,"Golby, Mitch",20y 185d,10 (3-0-7 30.00%),,←,
11,"Hanley, Pearce",23y 142d,36 (8-0-28 22.22%),8 (0.22),←,
22,"Hudson, Ben",33y 41d,145 (87-1-57 60.34%),16 (0.11),2 (1-0-1 50.00%),1 (0.50)
35,"Lester, Ryan",19y 223d,5 (1-0-4 20.00%),4 (0.80),←,
23,"Leuenberger, Matthew",23y 303d,68 (23-1-44 34.56%),11 (0.16),←,
36,"Maguire, Matt",27y 311d,130 (64-1-65 49.62%),19 (0.15),31 (10-0-21 32.26%),
9,"McGrath, Ashley",28y 321d,178 (86-2-90 48.88%),136 (0.76),←,
40,"McKeever, Niall",23y 49d,12 (3-0-9 25.00%),1 (0.08),←,
21,"Merrett, Daniel",27y 115d,115 (48-3-64 43.04%),21 (0.18),←,
34,"OBrien, Jesse",21y 52d,14 (3-0-11 21.43%),3 (0.21),←,
24,"Patfull, Joel",27y 120d,119 (47-3-69 40.76%),21 (0.18),←,
4,"Polec, Jared",19y 176d,5 (1-0-4 20.00%),1 (0.20),←,
31,"Polkinghorne, James",23y 75d,63 (23-1-39 37.30%),38 (0.60),←,
30,"Redden, Jack",21y 118d,56 (18-1-37 33.04%),25 (0.45),←,
10,"Rich, Daniel",21y 303d,64 (24-1-39 38.28%),35 (0.55),←,
38,"Rockliff, Tom",22y 43d,42 (9-0-33 21.43%),19 (0.45),←,
32,"Stiller, Cheynee",25y 338d,99 (38-3-58 39.90%),21 (0.21),←,
Totals,Totals,24y 103d,1645 (714-23-908 43.40%),642 (0.39),,
C,"Voss, Michael",36y 273d,70 (26-1-43 37.86%),,←,
