Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",17,3,7,24,,,,4.0,8.0,4.0,1.0,1.0,2.0,,,7.0,10.0,,,6.0,1.0,1.0,93.0
8,"Bewick, Rohan",5,5,3,8,1,2.0,,1.0,,,,2.0,2.0,2.0,,3.0,5.0,1.0,3.0,,,,94.0
1,"Docherty, Sam",10,9,9,19,,1.0,,3.0,2.0,2.0,2.0,3.0,,1.0,,6.0,13.0,,,2.0,2.0,,84.0
41,"Golby, Mitch",11,6,6,17,,,,3.0,2.0,1.0,1.0,3.0,,2.0,,3.0,13.0,,,1.0,,,84.0
6,"Green, Josh",5,,4,9,2,,,2.0,,1.0,,1.0,,,,6.0,2.0,,,1.0,,,80.0
11,"Hanley, Pearce",11,,11,22,,,,1.0,4.0,3.0,4.0,3.0,4.0,1.0,,11.0,11.0,,,1.0,3.0,,78.0
2,"Harwood, Ryan",10,6,6,16,,,,4.0,4.0,1.0,,1.0,2.0,1.0,,7.0,10.0,1.0,,1.0,3.0,1.0,84.0
35,"Lester, Ryan",8,2,8,16,,,,1.0,,4.0,4.0,4.0,,,,9.0,7.0,1.0,,1.0,,2.0,86.0
23,"Leuenberger, Matthew",12,4,5,17,2,,22.0,3.0,1.0,3.0,6.0,5.0,4.0,2.0,2.0,8.0,9.0,2.0,1.0,4.0,,1.0,86.0
36,"Maguire, Matt",10,3,6,16,,,,,9.0,,,3.0,2.0,2.0,,5.0,9.0,1.0,,12.0,,,97.0
32,"Mayes, Sam",5,4,8,13,,,,6.0,1.0,,1.0,1.0,1.0,,,8.0,5.0,2.0,,3.0,,,83.0
9,"McGrath, Ashley",4,2,4,8,,,,2.0,,3.0,,2.0,,1.0,,3.0,5.0,,,,,1.0,84.0
21 ↓,"Merrett, Daniel",6,5,1,7,2,,4.0,,,,,,,,,3.0,4.0,1.0,3.0,2.0,,1.0,44.0
22 ↑,"Paparone, Marco",5,4,1,6,,2.0,,1.0,,2.0,,,,,,1.0,5.0,1.0,2.0,,,1.0,40.0
24,"Patfull, Joel",14,5,7,21,,,1.0,4.0,5.0,4.0,1.0,4.0,2.0,1.0,,9.0,12.0,,,7.0,1.0,,93.0
29,"Raines, Andrew",8,4,8,16,2,,,2.0,,1.0,1.0,2.0,,,,3.0,13.0,,,2.0,,,85.0
30,"Redden, Jack",11,2,11,22,,,6.0,4.0,3.0,1.0,1.0,5.0,2.0,2.0,,7.0,15.0,,,2.0,,1.0,78.0
10,"Rich, Daniel",5,3,6,11,2,,,2.0,1.0,1.0,3.0,5.0,,4.0,,5.0,8.0,,,1.0,,1.0,78.0
38,"Rockliff, Tom",20,10,13,33,,,,7.0,1.0,3.0,5.0,2.0,1.0,2.0,3.0,10.0,22.0,,,2.0,,,84.0
14,"Staker, Brent",6,3,3,9,2,,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,6.0,3.0,1.0,1.0,3.0,,,86.0
26,"Yeo, Elliot",9,4,5,14,,,,4.0,4.0,3.0,1.0,,,,,2.0,10.0,,,2.0,4.0,,95.0
15,"Zorko, Dayne",13,1,5,18,2,3.0,,7.0,,9.0,2.0,2.0,3.0,1.0,,6.0,11.0,,,,,1.0,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,85,137,342,15,10.0,35.0,62.0,46.0,49.0,34.0,50.0,26.0,23.0,5.0,128.0,202.0,11.0,10.0,53.0,14.0,11.0,
Opposition,Opposition,173,50,151,324,13,15.0,47.0,54.0,28.0,63.0,50.0,49.0,23.0,26.0,1.0,148.0,171.0,11.0,6.0,48.0,10.0,7.0,
