Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Barker, John",8,5,2,10,1,1.0,,,1.0,2.0,,,1.0,,,,,,,,,,
17,"Chick, Daniel",12,3,6,18,4,,,2.0,,4.0,,,1.0,,1.0,,,,,,,,
23,"Crawford, Justin",1,,3,4,,,,1.0,,1.0,,1.0,,,,,,,,,,,
9,"Crawford, Shane",17,8,13,30,1,1.0,,,2.0,5.0,3.0,1.0,1.0,2.0,3.0,,,,,,,,
24,"Croad, Trent",5,3,1,6,,,,3.0,1.0,1.0,,,,,,,,,,,,,
32,"Dixon, Ben",13,9,3,16,2,4.0,,1.0,,4.0,1.0,,1.0,,2.0,,,,,,,,
34,"Graham, Mark",10,2,6,16,,,,,8.0,,,1.0,,,,,,,,,,,
5,"Harford, Daniel",13,5,8,21,,1.0,,3.0,4.0,3.0,2.0,2.0,1.0,,,,,,,,,,
13,"Hassall, Jon",10,6,19,29,1,,,1.0,6.0,2.0,1.0,1.0,,1.0,,,,,,,,,
2,"Holland, Nick",8,5,8,16,1,1.0,2.0,,1.0,3.0,,,1.0,,,,,,,,,,
14,"Krummel, Brendan",4,4,4,8,1,,,1.0,,,,,,,,,,,,,,,
37,"Lekkas, Angelo",8,,5,13,,,,1.0,3.0,1.0,,,1.0,,,,,,,,,,
18,"Lloyd, Brad",5,2,6,11,,,,,,3.0,,,2.0,,,,,,,,,,
15,"Lord, Aaron",9,2,8,17,1,1.0,,,1.0,5.0,1.0,2.0,1.0,2.0,,,,,,,,,
7,"McCabe, Luke",7,1,5,12,,,,2.0,2.0,1.0,,,1.0,,,,,,,,,,
31,"Obst, Chris",1,,2,3,,,,,,2.0,,,,,,,,,,,,,
20,"Rawlings, Jade",8,4,1,9,1,1.0,,1.0,,5.0,,,,,,,,,,,,,
10,"Robran, Jonathon",9,3,3,12,,,2.0,,4.0,1.0,,,2.0,,,,,,,,,,
4,"Salmon, Paul",6,6,6,12,,,13.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,
6,"Taylor, Richard",12,2,5,17,,1.0,1.0,1.0,5.0,1.0,,,,2.0,,,,,,,,,
8,"Treleven, Craig",17,7,10,27,,1.0,,,1.0,8.0,2.0,2.0,,2.0,,,,,,,,,
30,"Woods, Tony",10,2,4,14,,,,,2.0,3.0,4.0,1.0,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,79,128,321,13,16.0,18.0,18.0,42.0,57.0,17.0,11.0,13.0,11.0,6.0,,,,,,,,
Opposition,Opposition,200,91,117,317,7,17.0,14.0,8.0,35.0,57.0,22.0,8.0,11.0,13.0,,,,,,,,,
