Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",23y 148d,109 (57-0-52 52.29%),101 (0.93),←,
12,"Cordy, Zaine",22y 176d,53 (27-0-26 50.94%),10 (0.19),←,
9,"Crozier, Hayden",25y 118d,91 (40-0-51 43.96%),45 (0.49),22 (9-0-13 40.91%),1 (0.05)
35,"Daniel, Caleb",22y 288d,79 (42-0-37 53.16%),26 (0.33),←,
29,"Dickson, Tory",31y 207d,101 (49-0-52 48.51%),164 (1.62),←,
5,"Dunkley, Josh",22y 102d,48 (26-0-22 54.17%),28 (0.58),←,
44,"English, Tim",21y 254d,14 (6-0-8 42.86%),1 (0.07),←,
26,"Gowers, Billy",22y 315d,25 (9-0-16 36.00%),33 (1.32),←,
32,"Hayes, Will",23y 320d,1 (0-0-1 0.00%),,←,
7,"Hunter, Lachie",24y 129d,110 (55-0-55 50.00%),52 (0.47),←,
39,"Johannisen, Jason",26y 164d,108 (50-0-58 46.30%),35 (0.32),←,
21,"Liberatore, Tom",26y 340d,122 (52-0-70 42.62%),41 (0.34),←,
22,"Lloyd, Sam",29y 49d,62 (32-0-30 51.61%),76 (1.23),5 (2-0-3 40.00%),7 (1.40)
11,"Macrae, Jack",24y 261d,123 (61-0-62 49.59%),30 (0.24),←,
16,"McLean, Toby",23y 80d,65 (34-0-31 52.31%),45 (0.69),←,
33,"Naughton, Aaron",19y 142d,23 (10-0-13 43.48%),8 (0.35),←,
20,"Richards, Ed",19y 292d,26 (10-0-16 38.46%),9 (0.35),←,
6,"Smith, Bailey",18y 135d,5 (2-0-3 40.00%),1 (0.20),←,
3,"Wallis, Mitch",26y 179d,128 (58-0-70 45.31%),71 (0.55),←,
34,"Williams, Bailey",21y 193d,34 (15-0-19 44.12%),7 (0.21),←,
10,"Wood, Easton",29y 229d,142 (73-0-69 51.41%),18 (0.13),←,
40,"Young, Lachie",20y 15d,1 (0-0-1 0.00%),,←,
Totals,Totals,23y 337d,1470 (708-0-762 48.16%),801 (0.54),,
C,"Beveridge, Luke",48y 241d,98 (54-0-44 55.10%),,←,
