West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bennell, Jamie",7,6,3,10,,,,1.0,2.0,1.0,,3.0,,2.0,,1.0,9.0,,,3.0,1.0,,90.0
1,"Brown, Mitch",8,4,7,15,,,,1.0,4.0,1.0,1.0,,,,,6.0,8.0,,,7.0,,,88.0
20,"Cox, Dean",4,2,4,8,,1.0,21.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,4.0,5.0,,,1.0,,1.0,86.0
15,"Cripps, Jamie",10,4,5,15,1,2.0,,6.0,,3.0,2.0,2.0,1.0,1.0,,6.0,10.0,,,1.0,,2.0,78.0
27,"Darling, Jack",9,8,5,14,3,1.0,,1.0,,4.0,1.0,3.0,1.0,3.0,,3.0,10.0,1.0,3.0,1.0,2.0,1.0,91.0
18,"Ellis, Xavier",14,5,12,26,,,,2.0,4.0,2.0,1.0,,1.0,,,5.0,20.0,,,3.0,,1.0,76.0
3,"Gaff, Andrew",17,8,14,31,,,,2.0,3.0,3.0,2.0,5.0,1.0,2.0,2.0,7.0,24.0,,,1.0,1.0,,87.0
23,"Glass, Darren",3,3,5,8,,,,5.0,2.0,,,,,,,,7.0,,,2.0,,,93.0
25 ↓,"Hurn, Shannon",,1,1,1,,,,,,,,,,,,,1.0,,,,,1.0,14.0
17,"Kennedy, Josh",10,6,5,15,4,1.0,,6.0,,3.0,,1.0,1.0,1.0,,6.0,9.0,1.0,2.0,1.0,,1.0,87.0
2,"LeCras, Mark",11,4,8,19,2,,,4.0,,4.0,3.0,5.0,,2.0,,8.0,11.0,,1.0,2.0,1.0,1.0,88.0
16,"Mackenzie, Eric",10,5,3,13,1,,,1.0,3.0,1.0,,1.0,1.0,,,5.0,8.0,2.0,,4.0,,,93.0
7,"Masten, Chris",13,5,12,25,2,,,5.0,1.0,1.0,3.0,,1.0,,1.0,7.0,18.0,,,1.0,1.0,,88.0
9,"Naitanui, Nic",6,2,10,16,1,,13.0,,,4.0,3.0,2.0,2.0,,,12.0,5.0,1.0,,5.0,1.0,,76.0
11,"Priddis, Matt",15,1,9,24,,,,9.0,3.0,1.0,4.0,1.0,2.0,,,13.0,11.0,,,1.0,,,85.0
24,"Rosa, Matt",19,6,12,31,1,,,,1.0,9.0,2.0,,,,,7.0,24.0,,,2.0,4.0,,94.0
10,"Selwood, Scott",9,1,12,21,,,,2.0,,5.0,6.0,6.0,1.0,5.0,,7.0,12.0,,,3.0,,2.0,87.0
5 ↑,"Sheppard, Brad",10,3,7,17,,,,1.0,1.0,2.0,,2.0,,1.0,,6.0,11.0,,,1.0,1.0,,67.0
13,"Shuey, Luke",14,9,16,30,2,1.0,,2.0,1.0,2.0,6.0,1.0,,,3.0,10.0,20.0,,,2.0,3.0,1.0,84.0
22,"Sinclair, Callum",8,3,4,12,1,2.0,11.0,1.0,,2.0,1.0,,1.0,,,6.0,6.0,1.0,1.0,,,1.0,81.0
12,"Wellingham, Sharrod",11,3,10,21,,1.0,,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,5.0,15.0,,,4.0,1.0,,83.0
6,"Yeo, Elliot",8,5,6,14,,,1.0,4.0,5.0,3.0,,2.0,1.0,1.0,,5.0,11.0,,,2.0,5.0,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,94,170,386,18,15.0,46.0,56.0,33.0,53.0,39.0,36.0,17.0,20.0,6.0,129.0,255.0,6.0,7.0,47.0,21.0,12.0,
Opposition,Opposition,222,123,169,391,4,6.0,31.0,62.0,27.0,39.0,31.0,46.0,20.0,17.0,,130.0,260.0,5.0,9.0,51.0,5.0,4.0,
