West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Brennan, Michael",11,3.0,1.0,12,,,,2.0,,,,,1.0,,,,,,,,,,
36,"Hart, David",12,4.0,,12,,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,
39,"Heady, Brett",13,4.0,3.0,16,2.0,,,4.0,,,,,1.0,,,,,,,,,,
34,"Irving, Dean",8,5.0,1.0,9,,,10.0,2.0,,,,,,,,,,,,,,,
25,"Keene, Laurie",6,2.0,3.0,9,1.0,1.0,8.0,1.0,,,,,1.0,1.0,,,,,,,,,
33,"Kemp, Dean",5,2.0,6.0,11,1.0,1.0,,7.0,,,,,,1.0,,,,,,,,,
5,"Lamb, Dwayne",19,7.0,13.0,32,,2.0,,,,,,,2.0,,,,,,,,,,
19,"Langdon, Karl",9,5.0,6.0,15,2.0,1.0,,8.0,,,,,,2.0,,,,,,,,,
28,"Lewis, Chris",19,3.0,4.0,23,2.0,,,3.0,,,,,1.0,1.0,,,,,,,,,
3,"Mainwaring, Chris",12,8.0,7.0,19,,2.0,,5.0,,,,,1.0,4.0,,,,,,,,,
8,"Malaxos, Stephen",1,,4.0,5,,,,2.0,,,,,1.0,1.0,,,,,,,,,
40,"McGrath, Craig",9,3.0,5.0,14,,,,,,,,,,,,,,,,,,,
17,"McKenna, Guy",12,2.0,4.0,16,,,,3.0,,,,,,2.0,,,,,,,,,
20,"Peos, Paul",12,5.0,3.0,15,,,,1.0,,,,,1.0,,,,,,,,,,
23,"Rance, Murray",8,4.0,5.0,13,,,,1.0,,,,,2.0,2.0,,,,,,,,,
4,"Sumich, Peter",8,7.0,1.0,9,4.0,3.0,,2.0,,,,,,1.0,,,,,,,,,
7,"Turley, Craig",13,4.0,3.0,16,,,,1.0,,,,,1.0,1.0,,,,,,,,,
31,"Waterman, Chris",3,1.0,2.0,5,1.0,1.0,,2.0,,,,,,,,,,,,,,,
13,"Watters, Scott",14,2.0,8.0,22,,,,1.0,,,,,2.0,,,,,,,,,,
24,"Worsfold, John",5,2.0,8.0,13,,,,,,,,,1.0,1.0,,,,,,,,,
Totals,Totals,199,73.0,87.0,286,13.0,12.0,18.0,46.0,,,,,16.0,19.0,,,,,,,,,
Opposition,Opposition,228,88.0,142.0,370,13.0,12.0,22.0,32.0,,,,,19.0,16.0,,,,,,,,,
