Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
47,"Beams, Ben",21y 243d,13 (5-0-8 38.46%),10 (0.77),←,
32,"Bruce, Cameron",20y 199d,6 (3-0-3 50.00%),6 (1.00),←,
33,"Farmer, Jeff",22y 297d,87 (33-0-54 37.93%),166 (1.91),←,
21,"Febey, Steven",30y 241d,223 (112-0-111 50.22%),33 (0.15),←,
18,"Green, Brad",19y 34d,5 (3-0-2 60.00%),7 (1.40),←,
4,"Grgic, Brent",20y 191d,47 (19-0-28 40.43%),27 (0.57),←,
27,"Ingerson, Anthony",30y 186d,129 (50-0-79 38.76%),40 (0.31),92 (34-0-58 36.96%),15 (0.16)
36,"Leoncelli, Andrew",25y 274d,70 (28-0-42 40.00%),22 (0.31),←,
35,"McDonald, Anthony",27y 308d,60 (24-0-36 40.00%),24 (0.40),←,
23,"McDonald, James",23y 194d,47 (22-0-25 46.81%),21 (0.45),←,
9,"Neitz, David",25y 85d,143 (62-0-81 43.36%),219 (1.53),←,
7,"Powell, Stephen",23y 222d,36 (22-1-13 62.50%),25 (0.69),6 (3-0-3 50.00%),4 (0.67)
43,"Rigoni, Guy",25y 264d,51 (25-0-26 49.02%),17 (0.33),←,
24,"Robertson, Russell",21y 144d,38 (18-0-20 47.37%),44 (1.16),←,
5,"Schwarz, David",27y 267d,120 (50-1-69 42.08%),190 (1.58),←,
10,"Seecamp, Marcus",27y 264d,140 (53-0-87 37.86%),18 (0.13),89 (35-0-54 39.33%),8 (0.09)
46,"Simmonds, Troy",21y 278d,11 (3-0-8 27.27%),3 (0.27),←,
42,"Walsh, Peter",23y 267d,24 (8-0-16 33.33%),3 (0.13),←,
45,"Whelan, Matthew",20y 155d,3 (2-0-1 66.67%),,←,
34,"White, Jeff",23y 57d,81 (36-0-45 44.44%),42 (0.52),49 (23-0-26 46.94%),24 (0.49)
22,"Woewodin, Shane",23y 279d,75 (29-0-46 38.67%),28 (0.37),←,
13,"Yze, Adem",22y 208d,100 (39-0-61 39.00%),45 (0.45),←,
Totals,Totals,24y 29d,1509 (646-2-861 42.81%),990 (0.66),,
C,"Daniher, Neale",39y 61d,53 (25-0-28 47.17%),,←,
