Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Bews, Jed",8,3,6,14,,1.0,,,,2.0,1.0,3.0,,1.0,,6.0,8.0,1.0,,,,,80.0
46,"Blicavs, Mark",3,5,9,12,,,,8.0,,,3.0,1.0,1.0,,,5.0,8.0,1.0,,2.0,,,83.0
5,"Cockatoo, Nakia",6,5,3,9,1,,,5.0,1.0,3.0,1.0,1.0,1.0,1.0,,4.0,5.0,1.0,,1.0,,1.0,62.0
35,"Dangerfield, Patrick",13,3,11,24,2,3.0,,9.0,1.0,4.0,5.0,3.0,3.0,1.0,,14.0,12.0,2.0,3.0,2.0,,,80.0
22,"Duncan, Mitch",14,6,11,25,1,2.0,,6.0,2.0,3.0,4.0,3.0,2.0,2.0,,10.0,15.0,1.0,1.0,,,,88.0
26,"Hawkins, Tom",5,3,3,8,1,,,1.0,,3.0,,1.0,1.0,,,4.0,4.0,,,2.0,,,97.0
25,"Henderson, Lachie",10,6,5,15,1,,,2.0,3.0,1.0,,2.0,2.0,1.0,,5.0,9.0,,,3.0,,,88.0
8,"Kolodjashnij, Jake",9,6,7,16,,1.0,,3.0,2.0,4.0,2.0,1.0,,,,6.0,10.0,,,2.0,,,79.0
11,"Lang, Darcy",7,1,4,11,1,3.0,,8.0,,2.0,3.0,1.0,2.0,1.0,,6.0,7.0,1.0,1.0,3.0,,,79.0
13,"Lonergan, Tom",1,2,9,10,,,,2.0,1.0,,,1.0,,,,2.0,8.0,,,5.0,,,89.0
4,"Mackie, Andrew",9,5,10,19,,,,2.0,,,,4.0,1.0,,,7.0,13.0,,,1.0,,,86.0
27,"Menegola, Sam",13,6,10,23,1,1.0,,6.0,2.0,5.0,2.0,7.0,,1.0,,8.0,15.0,1.0,2.0,,,,78.0
10,"Menzel, Daniel",5,5,4,9,,1.0,,3.0,,2.0,,2.0,,,,6.0,3.0,3.0,1.0,1.0,,,86.0
32,"Motlop, Steven",17,3,9,26,1,,,3.0,4.0,5.0,1.0,3.0,,1.0,,6.0,20.0,,,2.0,11.0,2.0,82.0
3,"Parfitt, Brandan",7,1,4,11,,,,4.0,1.0,6.0,1.0,2.0,1.0,,,4.0,7.0,,1.0,1.0,,1.0,80.0
14,"Selwood, Joel",13,2,21,34,1,1.0,,9.0,1.0,1.0,7.0,4.0,6.0,1.0,,19.0,17.0,,,1.0,,,74.0
16,"Selwood, Scott",4,4,9,13,,,,4.0,,3.0,2.0,5.0,2.0,2.0,,5.0,8.0,,,,,,64.0
9,"Smith, Zac",5,1,7,12,,,31.0,1.0,2.0,1.0,3.0,,1.0,,,7.0,2.0,,,2.0,,1.0,82.0
1,"Stanley, Rhys",4,3,7,11,,1.0,10.0,3.0,,1.0,1.0,2.0,,2.0,,5.0,6.0,2.0,,2.0,,1.0,80.0
44,"Stewart, Tom",9,4,6,15,,,,3.0,4.0,1.0,,3.0,,2.0,,3.0,10.0,1.0,,6.0,,,81.0
7,"Taylor, Harry",3,4,7,10,,,,1.0,1.0,,,2.0,,1.0,,6.0,5.0,2.0,,7.0,,,86.0
2,"Tuohy, Zach",14,3,8,22,,,,1.0,2.0,2.0,,2.0,,,,1.0,19.0,,,1.0,,,97.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,179,81,170,349,10,15.0,41.0,84.0,27.0,49.0,36.0,53.0,23.0,17.0,,139.0,211.0,16.0,9.0,44.0,11.0,6.0,
Opposition,Opposition,254,135,128,382,21,10.0,39.0,64.0,34.0,52.0,42.0,57.0,17.0,23.0,,140.0,248.0,9.0,13.0,43.0,9.0,11.0,
