Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",23y 318d,111 (59-0-52 53.15%),107 (0.96),←,
15,"Cameron, Leon",29y 245d,222 (120-3-99 54.73%),91 (0.41),50 (27-0-23 54.00%),23 (0.46)
9,"Campbell, Wayne",29y 224d,231 (109-1-121 47.40%),143 (0.62),←,
6,"Chaffey, Mark",24y 364d,87 (43-0-44 49.43%),19 (0.22),←,
24,"Coughlan, Mark",20y 15d,8 (4-0-4 50.00%),1 (0.13),←,
43,"Ednie, Craig",20y 78d,1 (0-0-1 0.00%),1 (1.00),←,
14,"Fiora, Aaron",21y 16d,27 (17-0-10 62.96%),10 (0.37),←,
2,"Gaspar, Darren",25y 350d,151 (71-0-80 47.02%),14 (0.09),130 (64-0-66 49.23%),13 (0.10)
20,"Hall, Ray",21y 190d,24 (14-0-10 58.33%),9 (0.38),←,
23,"Houlihan, Adam",24y 29d,67 (36-1-30 54.48%),78 (1.16),6 (2-0-4 33.33%),3 (0.50)
17,"Hudson, Paul",31y 289d,244 (142-1-101 58.40%),479 (1.96),2 (0-0-2 0.00%),1 (0.50)
39,"Kellaway, Andrew",26y 163d,87 (45-0-42 51.72%),18 (0.21),←,
21,"King, Clinton",24y 42d,66 (31-0-35 46.97%),22 (0.33),35 (21-0-14 60.00%),9 (0.26)
33,"Knights, Matthew",31y 212d,269 (116-0-153 43.12%),140 (0.52),←,
5,"Ottens, Brad",22y 100d,85 (43-0-42 50.59%),112 (1.32),←,
8,"Pettifer, Kayne",20y 103d,8 (5-0-3 62.50%),8 (1.00),←,
12,"Richardson, Matthew",27y 47d,147 (73-0-74 49.66%),455 (3.10),←,
18,"Rodan, David",18y 209d,6 (2-0-4 33.33%),7 (1.17),←,
32,"Tivendale, Greg",23y 16d,65 (33-0-32 50.77%),48 (0.74),←,
29,"Torney, Jason",24y 323d,102 (54-1-47 53.43%),12 (0.12),←,
41,"Vardy, Royce",22y 2d,24 (13-0-11 54.17%),,←,
36,"Zantuck, Ty",20y 79d,16 (6-0-10 37.50%),3 (0.19),←,
Totals,Totals,24y 89d,2048 (1036-7-1005 50.59%),1777 (0.87),,
C,"Frawley, Danny",38y 239d,53 (29-0-24 54.72%),,←,
