Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
21,"Buntine, Matt",22y 250d,39 (19-0-20 48.72%),1 (0.03),←,
18,"Cameron, Jeremy",23y 85d,83 (25-0-58 30.12%),211 (2.54),←,
3,"Coniglio, Stephen",22y 193d,75 (28-0-47 37.33%),31 (0.41),←,
1,"Davis, Phil",25y 300d,87 (34-0-53 39.08%),6 (0.07),69 (23-0-46 33.33%),5 (0.07)
4,"Greene, Toby",22y 274d,88 (27-0-61 30.68%),62 (0.70),←,
32,"Griffen, Ryan",29y 334d,231 (114-1-116 49.57%),143 (0.62),29 (17-0-12 58.62%),13 (0.45)
19,"Haynes, Nick",24y 38d,53 (19-0-34 35.85%),4 (0.08),←,
17,"Johnson, Steve",32y 357d,266 (187-3-76 70.86%),480 (1.80),13 (9-0-4 69.23%),28 (2.15)
22,"Kelly, Josh",21y 134d,50 (23-0-27 46.00%),29 (0.58),←,
15,"Kennedy, Matthew",19y 80d,2 (2-0-0 100.00%),3 (1.50),←,
37,"Lobb, Rory",23y 137d,25 (13-0-12 52.00%),25 (1.00),←,
41,"Mumford, Shane",29y 356d,141 (91-2-48 65.25%),47 (0.33),41 (22-0-19 53.66%),8 (0.20)
7,"Palmer, Rhys",27y 133d,120 (41-0-79 34.17%),95 (0.79),67 (20-0-47 29.85%),72 (1.07)
24,"Patfull, Joel",31y 201d,210 (90-3-117 43.57%),25 (0.12),28 (17-0-11 60.71%),1 (0.04)
12,"Patton, Jonathon",23y 36d,45 (17-0-28 37.78%),50 (1.11),←,
9,"Scully, Tom",25y 41d,117 (39-1-77 33.76%),50 (0.43),86 (26-0-60 30.23%),44 (0.51)
23,"Shaw, Heath",30y 211d,227 (137-2-88 60.79%),38 (0.17),54 (27-0-27 50.00%),1 (0.02)
5,"Shiel, Dylan",23y 108d,78 (25-0-53 32.05%),41 (0.53),←,
8,"Ward, Callan",26y 76d,157 (61-0-96 38.85%),77 (0.49),97 (29-0-68 29.90%),44 (0.45)
6,"Whitfield, Lachie",21y 343d,65 (24-0-41 36.92%),31 (0.48),←,
29,"Williams, Zac",21y 279d,43 (17-0-26 39.53%),13 (0.30),←,
16,"Wilson, Nathan",23y 170d,46 (19-0-27 41.30%),12 (0.26),←,
Totals,Totals,25y 39d,2248 (1052-12-1184 46.80%),1474 (0.66),,
C,"Cameron, Leon",43y 297d,58 (27-0-31 46.55%),,←,
