Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
35,"Apeness, Michael",23y 160d,12 (6-0-6 50.00%),6 (0.50),←,
41,"Banfield, Bailey",20y 131d,15 (6-0-9 40.00%),4 (0.27),←,
8,"Brayshaw, Andrew",18y 241d,15 (6-0-9 40.00%),4 (0.27),←,
5,"Cerra, Adam",18y 273d,14 (6-0-8 42.86%),6 (0.43),←,
36,"Cox, Brennan",19y 328d,19 (5-0-14 26.32%),17 (0.89),←,
4,"Darcy, Sean",20y 25d,9 (1-0-8 11.11%),1 (0.11),←,
42,"Giro, Stefan",19y 119d,5 (2-0-3 40.00%),2 (0.40),←,
21,"Hamling, Joel",25y 89d,59 (30-0-29 50.85%),,36 (14-0-22 38.89%),
9,"Hill, Bradley",24y 363d,120 (83-0-37 69.17%),72 (0.60),25 (9-0-16 36.00%),14 (0.56)
32,"Hill, Stephen",28y 67d,200 (103-0-97 51.50%),111 (0.56),←,
15,"Hughes, Ethan",23y 212d,26 (8-0-18 30.77%),1 (0.04),←,
22,"Kersten, Shane",25y 114d,63 (38-0-25 60.32%),66 (1.05),26 (10-0-16 38.46%),25 (0.96)
26,"Langdon, Ed",22y 156d,39 (14-0-25 35.90%),21 (0.54),←,
3,"Matera, Brandon",26y 118d,115 (37-1-77 32.61%),134 (1.17),14 (6-0-8 42.86%),10 (0.71)
16,"Mundy, David",32y 352d,287 (149-1-137 52.09%),123 (0.43),←,
27,"Neale, Lachie",25y 44d,128 (63-0-65 49.22%),63 (0.49),←,
25,"Pearce, Alex",23y 28d,35 (14-0-21 40.00%),3 (0.09),←,
38,"Ryan, Luke",22y 151d,26 (8-0-18 30.77%),1 (0.04),←,
11,"Sheridan, Tom",24y 252d,75 (38-0-37 50.67%),29 (0.39),←,
18,"Tucker, Darcy",21y 165d,44 (13-0-31 29.55%),18 (0.41),←,
10,"Walters, Michael",27y 181d,123 (64-1-58 52.44%),215 (1.75),←,
14,"Wilson, Nathan",25y 181d,91 (45-2-44 50.55%),17 (0.19),14 (5-0-9 35.71%),1 (0.07)
Totals,Totals,23y 220d,1520 (739-5-776 48.62%),914 (0.60),,
C,"Lyon, Ross",51y 241d,277 (161-5-111 59.03%),,156 (85-1-70 54.81%),
