Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Brown, Gavin",15,,12,27,1,1.0,,6.0,,,,,4.0,,,,,,,,,,
5,"Buckley, Nathan",9,2,10,19,1,,,1.0,,,,,,1.0,,,,,,,,,
17,"Burns, Scott",8,1,9,17,1,,,3.0,,,,,,3.0,2.0,,,,,,,,
21,"Christian, Michael",3,1,2,5,,1.0,5.0,3.0,,,,,1.0,2.0,,,,,,,,,
28,"Crosisca, Gavin",14,3,3,17,,,,5.0,,,,,3.0,,,,,,,,,,
15,"Hassall, Jon",7,3,4,11,,,,1.0,,,,,,,,,,,,,,,
40,"Hider, Nick",2,,3,5,1,,,,,,,,,,,,,,,,,,
8,"James, Brett",10,1,16,26,1,,1.0,6.0,,,,,3.0,1.0,3.0,,,,,,,,
23,"Kelly, Craig",5,2,4,9,,,,1.0,,,,,2.0,,,,,,,,,,
44,"Kerrison, Shane",9,,2,11,,,,3.0,,,,,1.0,,,,,,,,,,
34,"McGuane, Mick",14,2,10,24,,,,2.0,,,,,6.0,1.0,,,,,,,,,
6,"Patterson, Stephen",11,3,1,12,,1.0,,,,,,,,1.0,,,,,,,,,
4,"Pert, Gary",6,1,2,8,,,,2.0,,,,,,,,,,,,,,,
13,"Richardson, Alan",10,2,1,11,,,,,,,,,1.0,,,,,,,,,,
16,"Richardson, Mark",10,3,7,17,2,1.0,10.0,3.0,,,,,3.0,2.0,,,,,,,,,
36,"Rocca, Saverio",4,3,1,5,2,1.0,,2.0,,,,,,1.0,,,,,,,,,
32,"Rowe, Brad",6,4,1,7,1,1.0,,1.0,,,,,,4.0,,,,,,,,,
29,"Russell, Scott",3,,2,5,,,,3.0,,,,,1.0,,,,,,,,,,
18,"Walker, Lee",9,2,4,13,1,,4.0,2.0,,,,,,,1.0,,,,,,,,
14,"Watson, Shane",9,2,7,16,,,,4.0,,,,,2.0,1.0,,,,,,,,,
10,"Williams, Paul",15,3,4,19,,,,,,,,,,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,179,38,105,284,11,10.0,20.0,48.0,,,,,27.0,20.0,6.0,,,,,,,,
Opposition,Opposition,179,43,73,252,11,14.0,16.0,34.0,,,,,20.0,27.0,,,,,,,,,
