Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
24,"Adams, Marcus",29y,69 (44-0-25 63.77%),5 (0.07),42 (30-0-12 71.43%),1 (0.02)
4,"Ah Chee, Callum",24y 264d,98 (48-0-50 48.98%),38 (0.39),53 (40-0-13 75.47%),14 (0.26)
31,"Andrews, Harris",25y 201d,151 (64-0-87 42.38%),10 (0.07),←,
43,"Answerth, Noah",22y 328d,43 (31-0-12 72.09%),2 (0.05),←,
33,"Bailey, Zac",22y 280d,84 (54-0-30 64.29%),83 (0.99),←,
7,"Berry, Jarrod",24y 145d,100 (52-0-48 52.00%),46 (0.46),←,
23,"Cameron, Charlie",27y 360d,166 (105-1-60 63.55%),282 (1.70),93 (58-0-35 62.37%),195 (2.10)
18,"Coleman, Keidean",22y 91d,33 (22-0-11 66.67%),11 (0.33),←,
3,"Daniher, Joe",28y 118d,142 (63-1-78 44.72%),262 (1.85),34 (23-0-11 67.65%),71 (2.09)
30,"Hipwood, Eric",24y 290d,117 (57-0-60 48.72%),168 (1.44),←,
17,"Lyons, Jarryd",29y 343d,174 (101-0-73 58.05%),83 (0.48),82 (57-0-25 69.51%),34 (0.41)
11,"McCarthy, Lincoln",28y 251d,109 (78-0-31 71.56%),119 (1.09),80 (55-0-25 68.75%),94 (1.17)
6,"McCluggage, Hugh",24y 119d,120 (64-0-56 53.33%),73 (0.61),←,
46,"McInerney, Oscar",27y 355d,93 (58-0-35 62.37%),42 (0.45),←,
25,"McStay, Daniel",27y 6d,152 (72-0-80 47.37%),127 (0.84),←,
9,"Neale, Lachie",29y 37d,210 (115-0-95 54.76%),111 (0.53),75 (50-0-25 66.67%),44 (0.59)
40,"Payne, Jack",22y 258d,20 (10-0-10 50.00%),2 (0.10),←,
20,"Prior, Jaxon",21y 26d,27 (21-0-6 77.78%),10 (0.37),←,
16,"Rayner, Cam",22y 252d,78 (45-0-33 57.69%),71 (0.91),←,
10,"Rich, Daniel",32y 23d,261 (111-1-149 42.72%),114 (0.44),←,
37,"Starcevich, Brandon",22y 341d,62 (42-0-20 67.74%),5 (0.08),←,
29,"Tunstill, James",18y 347d,2 (1-0-1 50.00%),1 (0.50),←,
15,"Zorko, Dayne",33y 141d,222 (96-0-126 43.24%),215 (0.97),←,
Totals,Totals,25y 294d,2533 (1354-3-1176 53.45%),1880 (0.74),,
C,"Fagan, Chris",61y 7d,126 (67-0-59 53.17%),,←,
