Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bennett, Darren",26y 178d,55 (32-0-23 58.18%),180 (3.27),51 (31-0-20 60.78%),173 (3.39)
30,"Bryce, Paul",22y 359d,54 (25-1-28 47.22%),26 (0.48),6 (3-0-3 50.00%),
48,"Cuthbertson, Darren",21y 90d,13 (7-0-6 53.85%),28 (2.15),←,
23,"Dyson, Kevin",24y 63d,13 (6-0-7 46.15%),5 (0.38),←,
25,"Eishold, Simon",24y 102d,63 (44-0-19 69.84%),44 (0.70),←,
21,"Febey, Steven",21y 321d,65 (41-0-24 63.08%),13 (0.20),←,
37,"Flintoff, David",27y 176d,32 (16-0-16 50.00%),20 (0.63),31 (15-0-16 48.39%),20 (0.65)
38,"Heaver, Brent",20y 21d,10 (7-0-3 70.00%),10 (1.00),←,
28,"Howat, John",20y 356d,14 (8-0-6 57.14%),7 (0.50),←,
13,"Jakovich, Allen",23y 107d,5 (1-0-4 20.00%),18 (3.60),←,
17,"Lovett, Brett",25y 47d,113 (69-0-44 61.06%),11 (0.10),←,
29,"Obst, Andrew",26y 321d,28 (16-0-12 57.14%),10 (0.36),←,
41,"Rohde, Peter",26y 229d,91 (60-0-31 65.93%),10 (0.11),45 (26-0-19 57.78%),4 (0.09)
5,"Spalding, Earl",26y 117d,100 (63-0-37 63.00%),57 (0.57),←,
18,"Stretch, Steven",27y 182d,123 (72-0-51 58.54%),39 (0.32),←,
11,"Stynes, Jim",25y 74d,102 (64-0-38 62.75%),78 (0.76),←,
15,"Tingay, Stephen",20y 327d,42 (26-0-16 61.90%),22 (0.52),←,
26,"Viney, Jay",22y 198d,16 (8-0-8 50.00%),4 (0.25),←,
12,"Viney, Todd",25y 98d,67 (37-0-30 55.22%),39 (0.58),←,
8,"Yeats, Graeme",26y 288d,122 (70-0-52 57.38%),38 (0.31),←,
Totals,Totals,24y 110d,1128 (672-1-455 59.57%),659 (0.58),,
C,"Northey, John",48y 7d,158 (82-0-76 51.90%),,136 (76-0-60 55.88%),
