Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Allan, Ben",23,3,8,31,,1.0,,2.0,,,,,1.0,1.0,1.0,,,,,,,,
8,"Anderson, Dean",6,2,3,9,,2.0,,,,,,,,1.0,,,,,,,,,
4,"Collins, Andrew",9,1,3,12,,,,5.0,,,,,4.0,2.0,,,,,,,,,
3,"Condon, Anthony",19,3,9,28,,1.0,,7.0,,,,,1.0,2.0,,,,,,,,,
14,"Dear, Greg",9,2,5,14,,,3.0,2.0,,,,,4.0,,,,,,,,,,
13,"Dear, Paul",5,1,4,9,,,1.0,3.0,,,,,1.0,1.0,,,,,,,,,
19,"Dunstall, Jason",14,13,1,15,9,4.0,,,,,,,,3.0,2.0,,,,,,,,
16,"Gowers, Andrew",6,5,4,10,,1.0,2.0,1.0,,,,,,,,,,,,,,,
6,"Hall, Tony",9,6,7,16,3,1.0,,,,,,,1.0,2.0,,,,,,,,,
17,"Hudson, Paul",5,1,6,11,3,1.0,,3.0,,,,,1.0,,,,,,,,,,
11,"Jarman, Darren",16,2,3,19,1,2.0,,5.0,,,,,3.0,,,,,,,,,,
1,"Jencke, Ray",6,5,4,10,,,,1.0,,,,,,,,,,,,,,,
24,"Langford, Chris",5,1,1,6,,,,,,,,,1.0,3.0,,,,,,,,,
12,"Lawrence, Stephen",10,5,5,15,,,16.0,1.0,,,,,3.0,3.0,,,,,,,,,
20,"Maginness, Scott",11,6,7,18,,,,1.0,,,,,2.0,1.0,,,,,,,,,
38,"McCrabb, Austin",6,,2,8,,,,1.0,,,,,2.0,1.0,,,,,,,,,
35,"Morrissey, James",13,,7,20,,3.0,,2.0,,,,,1.0,1.0,,,,,,,,,
43,"Murton, Phillip",1,1,1,2,,,,,,,,,,,,,,,,,,,
36,"Nixon, Ricky",5,1,2,7,,,,,,,,,,3.0,,,,,,,,,
18,"Pritchard, Darrin",25,3,15,40,,,,4.0,,,,,4.0,,3.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,61,97,300,16,18.0,22.0,38.0,,,,,29.0,24.0,6.0,,,,,,,,
Opposition,Opposition,186,58,102,288,14,11.0,21.0,31.0,,,,,24.0,29.0,,,,,,,,,
