Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bandy, Daniel",9,5,5,14,,1.0,7.0,2.0,1.0,2.0,1.0,,1.0,1.0,,7.0,8.0,,1.0,1.0,,,
7,"Black, Heath",6,2,4,10,1,,,1.0,,2.0,1.0,,1.0,,,3.0,7.0,,,,,,
32,"Bond, Chris",3,,6,9,,,1.0,1.0,1.0,1.0,2.0,4.0,,,,4.0,7.0,,,1.0,,,
22,"Carroll, Trent",7,5,1,8,,,,,2.0,2.0,,,1.0,3.0,,6.0,3.0,2.0,,,,,
31,"Clement, James",4,4,4,8,,,,1.0,1.0,,,4.0,,1.0,,5.0,3.0,2.0,,,,,
2,"Fletcher, Adrian",16,7,15,31,1,,,1.0,3.0,8.0,7.0,5.0,1.0,1.0,2.0,18.0,16.0,3.0,,1.0,1.0,,
35,"Gale, Mark",19,8,10,29,,1.0,,1.0,8.0,3.0,,2.0,2.0,3.0,,8.0,24.0,,2.0,2.0,,,
17,"Holland, Brodie",8,1,1,9,,,,,2.0,4.0,2.0,2.0,,2.0,,6.0,5.0,,,,,,
11,"Kickett, Dale",5,3,3,8,,,,1.0,1.0,,1.0,1.0,,2.0,,3.0,5.0,1.0,2.0,1.0,,,
8,"McManus, Shaun",7,1,,7,1,1.0,,1.0,,2.0,1.0,,,1.0,,1.0,7.0,,1.0,,2.0,,
16,"Michael, Clem",6,7,6,12,1,,8.0,3.0,,1.0,2.0,,1.0,1.0,,5.0,5.0,3.0,1.0,4.0,,,
6,"Modra, Tony",2,,,2,1,,,,,,,,,1.0,,,1.0,,,,,,
25,"Norrish, Jason",12,8,9,21,,,,1.0,2.0,6.0,,2.0,3.0,,,8.0,16.0,1.0,4.0,1.0,,,
10,"OReilly, Stephen",11,6,3,14,,,,1.0,2.0,1.0,,2.0,,1.0,,1.0,15.0,,1.0,1.0,1.0,,
23,"Parker, Shane",10,6,9,19,,,,1.0,3.0,,1.0,3.0,,1.0,,6.0,14.0,2.0,1.0,3.0,1.0,,
36,"Prescott, Ashley",13,8,6,19,,1.0,,4.0,,3.0,2.0,2.0,1.0,1.0,,5.0,16.0,1.0,2.0,1.0,,,
33,"Shipp, Andrew",7,2,5,12,,1.0,,2.0,,3.0,1.0,1.0,3.0,1.0,,9.0,6.0,2.0,2.0,1.0,,,
1,"Toia, Luke",1,,,1,,,,1.0,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,
19,"Walker, James",7,3,5,12,,,,1.0,2.0,1.0,1.0,1.0,1.0,,,5.0,9.0,,1.0,,,,
26,"Waterhouse, Clive",9,9,5,14,5,2.0,,1.0,,4.0,,,1.0,,,8.0,8.0,4.0,6.0,1.0,3.0,,
4,"Wills, Andrew",13,5,3,16,1,1.0,,2.0,3.0,5.0,3.0,2.0,1.0,,,3.0,12.0,,,1.0,2.0,,
29,"Wira, Brad",10,5,4,14,,,,,3.0,2.0,,,2.0,2.0,,9.0,8.0,,1.0,,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,95,104,289,11,13.0,16.0,26.0,34.0,50.0,25.0,32.0,20.0,23.0,2.0,121.0,195.0,21.0,25.0,20.0,11.0,,
Opposition,Opposition,211,101,121,332,17,13.0,18.0,18.0,35.0,56.0,30.0,39.0,23.0,20.0,4.0,119.0,230.0,10.0,30.0,21.0,8.0,,
