Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",25y 72d,160 (101-2-57 63.75%),211 (1.32),←,
3,"Bartel, Jimmy",25y 233d,149 (99-2-48 67.11%),92 (0.62),←,
17,"Byrnes, Shannon",25y 109d,68 (51-0-17 75.00%),50 (0.74),←,
35,"Chapman, Paul",27y 262d,170 (103-2-65 61.18%),225 (1.32),←,
11,"Corey, Joel",27y 158d,191 (118-2-71 62.30%),58 (0.30),←,
44,"Enright, Corey",27y 314d,167 (102-2-63 61.68%),48 (0.29),←,
26,"Hawkins, Tom",21y 4d,35 (30-0-5 85.71%),47 (1.34),←,
34,"Hogan, Simon",20y 343d,5 (3-0-2 60.00%),4 (0.80),←,
45,"Ling, Cameron",28y 148d,196 (123-3-70 63.52%),111 (0.57),←,
13,"Lonergan, Tom",25y 69d,30 (23-1-6 78.33%),43 (1.43),←,
4,"Mackie, Andrew",24y 352d,98 (76-0-22 77.55%),59 (0.60),←,
39,"Milburn, Darren",32y 101d,249 (145-1-103 58.43%),90 (0.36),←,
21,"Mooney, Cameron",29y 302d,184 (120-1-63 65.49%),234 (1.27),173 (110-1-62 63.87%),232 (1.34)
41,"Mumford, Shane",23y 20d,17 (15-0-2 88.24%),2 (0.12),←,
33,"Rooke, Max",27y 218d,128 (79-2-47 62.50%),54 (0.42),←,
30,"Scarlett, Matthew",30y 50d,222 (137-2-83 62.16%),16 (0.07),←,
14,"Selwood, Joel",21y 60d,62 (56-0-6 90.32%),20 (0.32),←,
27,"Stokes, Mathew",24y 245d,65 (54-0-11 83.08%),102 (1.57),←,
7,"Taylor, Harry",23y 43d,37 (33-0-4 89.19%),4 (0.11),←,
10,"Tenace, Kane",24y 21d,57 (34-1-22 60.53%),12 (0.21),←,
5,"Varcoe, Travis",21y 106d,50 (45-0-5 90.00%),49 (0.98),←,
40,"Wojcinski, David",28y 310d,146 (92-2-52 63.70%),47 (0.32),←,
Totals,Totals,25y 261d,2486 (1639-23-824 65.93%),1578 (0.63),,
C,"Thompson, Mark",45y 248d,227 (137-3-87 61.01%),,←,
