Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
22,"Breust, Luke",27y 133d,162 (121-1-40 75.00%),308 (1.90),←,
9,"Burgoyne, Shaun",35y 154d,342 (231-2-109 67.84%),278 (0.81),185 (134-2-49 72.97%),107 (0.58)
5,"Burton, Ryan",21y 52d,25 (12-1-12 50.00%),5 (0.20),←,
8,"Duryea, Taylor",26y 334d,102 (74-1-27 73.04%),20 (0.20),←,
12,"Frawley, James",29y 185d,188 (67-1-120 35.90%),24 (0.13),49 (33-0-16 67.35%),6 (0.12)
19,"Gunston, Jack",26y 159d,150 (103-1-46 69.00%),292 (1.95),136 (98-1-37 72.43%),272 (2.00)
15,"Hardwick, Blake",21y 47d,21 (12-1-8 59.52%),,←,
31,"Henderson, Ricky",29y 194d,109 (54-1-54 50.00%),58 (0.53),19 (8-1-10 44.74%),15 (0.79)
17,"Howe, Daniel",22y 110d,34 (24-1-9 72.06%),6 (0.18),←,
4,"Impey, Jarman",22y 258d,76 (41-0-35 53.95%),34 (0.45),1 (1-0-0 100.00%),
7,"McEvoy, Ben",28y 256d,169 (100-3-66 60.06%),70 (0.41),78 (49-1-28 63.46%),43 (0.55)
3,"Mitchell, Tom",24y 297d,88 (53-1-34 60.80%),48 (0.55),23 (11-1-11 50.00%),10 (0.43)
23,"OBrien, Tim",23y 361d,35 (24-1-10 70.00%),33 (0.94),←,
10,"OMeara, Jaeger",24y 29d,51 (20-0-31 39.22%),28 (0.55),7 (2-0-5 28.57%),1 (0.14)
28,"Puopolo, Paul",30y 112d,149 (111-0-38 74.50%),151 (1.01),←,
33,"Rioli, Cyril",28y 253d,186 (127-1-58 68.55%),274 (1.47),←,
2,"Roughead, Jarryd",31y 60d,254 (161-2-91 63.78%),530 (2.09),←,
25,"Schoenmakers, Ryan",27y 136d,113 (71-1-41 63.27%),43 (0.38),←,
26,"Shiels, Liam",26y 329d,164 (117-1-46 71.65%),57 (0.35),←,
6,"Sicily, James",23y 77d,45 (28-1-16 63.33%),47 (1.04),←,
16,"Smith, Isaac",29y 84d,158 (117-1-40 74.37%),126 (0.80),←,
24,"Stratton, Ben",29y 23d,147 (103-1-43 70.41%),1 (0.01),←,
Totals,Totals,26y 298d,2768 (1771-23-974 63.98%),2433 (0.88),,
C,"Clarkson, Alastair",49y 331d,306 (191-2-113 62.75%),,←,
