West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
37,"Barrass, Tom",6,4,5,11,,,,2.0,4.0,,1.0,,1.0,,,3.0,7.0,1.0,,10.0,,,95.0
33,"Bazzo, Rhett",2,1,7,9,,,,,1.0,1.0,,1.0,,1.0,,1.0,8.0,,,3.0,,,86.0
15,"Cripps, Jamie",18,7,6,24,3,2.0,,2.0,2.0,11.0,2.0,5.0,,1.0,,9.0,15.0,,1.0,1.0,1.0,1.0,95.0
27,"Darling, Jack",6,6,7,13,1,,,1.0,,,,1.0,,1.0,,4.0,9.0,2.0,1.0,3.0,,,100.0
14,"Duggan, Liam",13,3,5,18,,,,1.0,4.0,2.0,1.0,4.0,,,,4.0,15.0,,,2.0,,,84.0
3,"Gaff, Andrew",9,2,12,21,,1.0,,,,4.0,1.0,2.0,,1.0,,7.0,14.0,,1.0,,,1.0,81.0
19,"Hough, Brady",12,10,8,20,,,,,1.0,2.0,1.0,2.0,,2.0,,2.0,17.0,,,,,,81.0
25,"Hurn, Shannon",12,8,8,20,,,,,3.0,1.0,,,,,,6.0,12.0,3.0,,1.0,1.0,,85.0
31,"Jones, Jamaine",11,5,5,16,,,,2.0,3.0,2.0,1.0,4.0,1.0,2.0,,5.0,10.0,,,1.0,,1.0,84.0
11,"Kelly, Tim",19,4,21,40,2,1.0,,3.0,2.0,5.0,9.0,7.0,2.0,2.0,3.0,17.0,20.0,1.0,1.0,,,3.0,83.0
9,"Naitanui, Nic",11,3,8,19,1,,26.0,2.0,,6.0,6.0,3.0,,2.0,,12.0,4.0,1.0,,2.0,,,69.0
10 ↑,"Petrevski-Seton, Sam",5,1,6,11,,,,1.0,,1.0,,2.0,1.0,,,5.0,6.0,,,1.0,,,41.0
21,"Petruccelle, Jack",11,3,2,13,1,2.0,,4.0,2.0,5.0,3.0,2.0,5.0,,,6.0,7.0,,,2.0,1.0,,69.0
8,"Redden, Jack",12,6,12,24,,,,4.0,1.0,4.0,2.0,2.0,1.0,1.0,,9.0,15.0,1.0,,1.0,,,83.0
44,"Rioli, Willie",10,4,5,15,1,,,3.0,,1.0,3.0,5.0,1.0,2.0,,7.0,8.0,,1.0,,,,83.0
35,"Rotham, Josh",5,5,6,11,,,,1.0,2.0,1.0,,3.0,,2.0,,2.0,10.0,,,4.0,,,84.0
1,"Ryan, Liam",10,7,3,13,1,2.0,,,,4.0,,4.0,,,,3.0,10.0,,3.0,1.0,,1.0,73.0
13,"Shuey, Luke",8,1,18,26,,,,4.0,3.0,1.0,11.0,3.0,1.0,1.0,,15.0,11.0,,,,1.0,,73.0
26,"Trew, Zane",4,1,9,13,1,1.0,,1.0,,,2.0,2.0,2.0,,,4.0,9.0,,,1.0,,,68.0
2,"Waterman, Jake",14,10,,14,1,2.0,,1.0,,3.0,,2.0,1.0,1.0,,4.0,9.0,2.0,2.0,1.0,,,91.0
36,"West, Connor",4,3,3,7,1,,,1.0,,1.0,,,,,,,7.0,,,,,1.0,73.0
32,"Williams, Bailey",3,2,3,6,,1.0,11.0,,,2.0,1.0,,,,,2.0,5.0,1.0,1.0,1.0,,,76.0
6 ↓,"Yeo, Elliot",9,1,5,14,,,,,4.0,,,1.0,,,,4.0,9.0,,,5.0,,,40.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,214,97,164,378,13,15.0,37.0,33.0,32.0,57.0,44.0,55.0,16.0,19.0,3.0,131.0,237.0,12.0,11.0,40.0,4.0,8.0,
Opposition,Opposition,204,107,144,348,20,8.0,31.0,41.0,41.0,53.0,32.0,49.0,20.0,16.0,3.0,112.0,232.0,13.0,13.0,42.0,25.0,11.0,
