Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",23y 131d,38 (15-0-23 39.47%),2 (0.05),←,
25,"Beinke, Bryan",24y 255d,13 (5-0-8 38.46%),13 (1.00),←,
26,"Bickley, Mark",30y 256d,191 (92-0-99 48.17%),62 (0.32),←,
35,"Biglands, Rhett",22y 225d,2 (1-0-1 50.00%),1 (0.50),←,
6,"Byrne, James",21y 359d,5 (1-0-4 20.00%),1 (0.20),←,
4,"Clarke, Matthew",26y 211d,136 (63-2-71 47.06%),19 (0.14),6 (1-0-5 16.67%),
41,"Doughty, Michael",20y 255d,1 (1-0-0 100.00%),,←,
9,"Edwards, Tyson",23y 254d,87 (42-0-45 48.28%),47 (0.54),←,
38,"Gallagher, David",19y 255d,13 (7-0-6 53.85%),2 (0.15),←,
36,"Goodwin, Simon",23y 112d,56 (30-0-26 53.57%),16 (0.29),←,
34,"Hart, Ben",25y 282d,186 (90-1-95 48.66%),34 (0.18),←,
3,"Jarman, Darren",33y 79d,202 (113-0-89 55.94%),326 (1.61),93 (48-0-45 51.61%),204 (2.19)
5,"Koster, Kym",27y 75d,123 (67-1-55 54.88%),43 (0.35),85 (47-0-38 55.29%),30 (0.35)
16,"McGregor, Ken",19y 78d,14 (4-0-10 28.57%),8 (0.57),←,
23,"McLeod, Andrew",23y 256d,107 (52-0-55 48.60%),104 (0.97),←,
52,"Rehn, Shaun",28y 243d,124 (68-1-55 55.24%),47 (0.38),←,
32,"Ricciuto, Mark",24y 313d,155 (71-1-83 46.13%),94 (0.61),←,
10,"Robran, Matthew",29y 28d,107 (57-0-50 53.27%),102 (0.95),100 (53-0-47 53.00%),97 (0.97)
7,"Smart, Nigel",30y 331d,193 (91-1-101 47.41%),99 (0.51),←,
20,"Stenglein, Tyson",19y 275d,6 (3-0-3 50.00%),,←,
30,"Vardy, Peter",24y 81d,64 (32-0-32 50.00%),101 (1.58),←,
17,"Welsh, Scott",21y 131d,42 (27-0-15 64.29%),47 (1.12),6 (1-0-5 16.67%),17 (2.83)
Totals,Totals,24y 287d,1865 (932-7-926 49.97%),1168 (0.63),,
C,"Ayres, Gary",39y 201d,122 (66-1-55 54.51%),,6 (1-0-5 16.67%),
