Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
36,"Browne, Andrew",7.0,2.0,6,13,,2.0,,3.0,,4.0,,2.0,1.0,,,6.0,7,,,,,,74.0
2,"Carr, Josh",10.0,4.0,8,18,,,,3.0,2.0,1.0,1.0,1.0,1.0,,,4.0,12,,,3.0,,,94.0
15,"Crowley, Ryan",13.0,6.0,8,21,,,1.0,4.0,2.0,4.0,3.0,6.0,3.0,2.0,,7.0,14,,,2.0,1.0,,88.0
25,"Dodd, Steven",5.0,1.0,9,14,,,,4.0,3.0,2.0,,1.0,3.0,,,5.0,9,,,1.0,1.0,,86.0
33,"Farmer, Jeff",7.0,2.0,3,10,,,,1.0,,3.0,,5.0,,1.0,,1.0,9,,,,,2.0,85.0
14,"Grover, Antoni",7.0,2.0,6,13,,,,1.0,3.0,,,2.0,2.0,1.0,,8.0,5,,,7.0,,,95.0
19,"Hinkley, Clayton",,,3,3,,,,2.0,,,,,,,,1.0,2,,,1.0,,,44.0
35,"Ibbotson, Garrick",11.0,4.0,5,16,,1.0,,2.0,5.0,2.0,1.0,1.0,2.0,,,6.0,10,,1.0,2.0,,,85.0
17,"Johnson, Mark",7.0,3.0,4,11,,,,2.0,1.0,1.0,,2.0,,1.0,,5.0,7,1.0,,1.0,2.0,,95.0
37,"Johnson, Michael",7.0,7.0,14,21,,,,,4.0,,1.0,1.0,,1.0,,5.0,17,,,2.0,1.0,,92.0
23,"Mayne, Chris",3.0,4.0,11,14,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,4.0,10,,2.0,1.0,,,85.0
18,"McPharlin, Luke",5.0,6.0,7,12,,,,3.0,3.0,1.0,,3.0,,3.0,,,11,,,6.0,1.0,,100.0
16,"Mundy, David",10.0,7.0,5,15,,,,1.0,2.0,3.0,1.0,,,,,4.0,11,,,2.0,,1.0,85.0
10,"Palmer, Rhys",10.0,1.0,12,22,,,,3.0,4.0,3.0,4.0,4.0,2.0,2.0,,9.0,13,,,2.0,,,71.0
29,"Pavlich, Matthew",16.0,7.0,3,19,1.0,1.0,,2.0,,8.0,1.0,7.0,4.0,3.0,,11.0,9,3.0,1.0,1.0,1.0,1.0,98.0
7,"Peake, Brett",3.0,,5,8,1.0,,,1.0,1.0,,1.0,1.0,,,,1.0,6,,,,,,66.0
31,"Sandilands, Aaron",5.0,2.0,8,13,,,20.0,1.0,,1.0,2.0,1.0,4.0,,,7.0,5,1.0,,3.0,,,81.0
3,"Schammer, Byron",7.0,4.0,10,17,,,,3.0,3.0,1.0,,6.0,,4.0,,6.0,11,,1.0,1.0,2.0,,71.0
6,"Solomon, Dean",10.0,3.0,9,19,,1.0,,4.0,2.0,,,6.0,3.0,3.0,,11.0,7,,,3.0,1.0,,79.0
20,"Tarrant, Chris",9.0,9.0,3,12,3.0,2.0,,1.0,,2.0,,,1.0,,,4.0,8,2.0,5.0,1.0,,,97.0
22,"Thornton, Scott",6.0,2.0,11,17,,,,4.0,1.0,3.0,2.0,2.0,1.0,1.0,,5.0,12,,,1.0,1.0,,73.0
34,"Warnock, Robert",4.0,,5,9,,,7.0,,1.0,1.0,2.0,1.0,1.0,,,3.0,6,,,,,,57.0
Totals,Totals,162.0,76.0,155,317,6.0,8.0,28.0,46.0,38.0,40.0,19.0,53.0,29.0,23.0,,113.0,201,7.0,10.0,40.0,11.0,4.0,
Opposition,Opposition,234.0,131.0,217,451,18.0,10.0,27.0,77.0,32.0,58.0,32.0,55.0,24.0,29.0,6.0,130.0,321,14.0,18.0,48.0,10.0,13.0,
