Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Buckley, Nathan",23,9,1,24,1,,,1.0,,,,,3.0,,,,,,,,,,
17,"Burns, Scott",7,5,5,12,,,,1.0,,,,,,,,,,,,,,,
28,"Crosisca, Gavin",5,,1,6,,,,2.0,,,,,,1.0,,,,,,,,,
39,"Crow, Scott",14,7,5,19,1,1.0,,,,,,,1.0,,,,,,,,,,
9,"Francis, Matthew",6,2,,6,,,2.0,,,,,,2.0,2.0,,,,,,,,,
15,"Hassall, Jon",11,4,3,14,2,1.0,,1.0,,,,,,2.0,,,,,,,,,
31,"Hotton, Trent",5,4,,5,1,2.0,3.0,1.0,,,,,,,,,,,,,,,
27,"McDonald, Alex",3,1,2,5,1,,,,,,,,1.0,1.0,,,,,,,,,
1,"Monkhorst, Damian",4,1,3,7,,,7.0,,,,,,1.0,2.0,,,,,,,,,
6,"Patterson, Stephen",8,3,3,11,2,,,1.0,,,,,,2.0,,,,,,,,,
35,"Prestigiacomo, Simon",2,2,5,7,,,,1.0,,,,,,1.0,,,,,,,,,
13,"Richardson, Alan",8,1,5,13,,,,3.0,,,,,3.0,,,,,,,,,,
3,"Richardson, Mark",1,,4,5,,1.0,3.0,3.0,,,,,,1.0,,,,,,,,,
29,"Russell, Scott",15,4,9,24,,,,,,,,,1.0,,,,,,,,,,
12,"Schauble, Andrew",14,4,4,18,,,3.0,,,,,,,,,,,,,,,,
30,"Sharkey, Paul",7,1,4,11,,,,2.0,,,,,,,,,,,,,,,
18,"Walker, Lee",7,4,4,11,1,,,,,,,,,1.0,,,,,,,,,
22,"Wild, Jason",16,5,8,24,,1.0,,,,,,,1.0,,,,,,,,,,
10,"Williams, Paul",17,5,5,22,,1.0,1.0,1.0,,,,,,,,,,,,,,,
20,"Wilson, Ben",3,1,1,4,,,,1.0,,,,,,2.0,,,,,,,,,
19,"Wright, Graham",13,8,7,20,,,,,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,71,79,268,9,8.0,19.0,18.0,,,,,14.0,16.0,,,,,,,,,
Opposition,Opposition,220,98,128,348,16,19.0,29.0,26.0,,,,,16.0,14.0,6.0,,,,,,,,
