Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Allan, Matthew",4,4,8,12,,,23.0,,,,3.0,,,1.0,,5.0,9.0,,,1.0,,,
10,"Backwell, Brett",7,3,5,12,1,1.0,,1.0,1.0,2.0,1.0,2.0,2.0,3.0,,5.0,9.0,,,1.0,1.0,,
29,"Beaumont, Simon",18,11,10,28,,1.0,,,2.0,4.0,,2.0,3.0,,,9.0,18.0,2.0,1.0,,,,
21,"Bradley, Craig",15,7,4,19,,,,1.0,3.0,5.0,1.0,2.0,,,,3.0,13.0,,,2.0,6.0,,
20,"Brown, Fraser",9,3,9,18,,,,2.0,1.0,5.0,4.0,2.0,,1.0,,7.0,14.0,,,,,,
16,"Camporeale, Scott",24,6,6,30,,2.0,1.0,1.0,3.0,9.0,4.0,4.0,2.0,1.0,,10.0,20.0,,1.0,3.0,,,
36,"Hamill, Aaron",8,5,5,13,1,,,2.0,1.0,1.0,2.0,3.0,2.0,1.0,,7.0,7.0,1.0,,,,,
27,"Hulme, Darren",4,2,8,12,,1.0,,2.0,1.0,1.0,1.0,5.0,1.0,,,4.0,8.0,,1.0,,,,
43,"Koutoufides, Anthony",11,4,8,19,,1.0,5.0,,4.0,,4.0,3.0,1.0,2.0,,11.0,8.0,1.0,1.0,1.0,1.0,,
12,"Lappin, Matthew",4,2,7,11,,,,,,2.0,,1.0,1.0,,,4.0,8.0,,,,,,
17,"Lock, Damien",4,1,5,9,,,,,1.0,1.0,,,,,,1.0,8.0,,,1.0,,,
22,"Manton, Glenn",6,1,5,11,,1.0,3.0,1.0,2.0,,2.0,1.0,3.0,,,7.0,4.0,,,,1.0,,
5,"McKay, Andrew",10,5,6,16,,,,4.0,7.0,1.0,,2.0,1.0,2.0,,7.0,8.0,,,1.0,,,
18,"Murphy, Justin",11,5,12,23,2,1.0,,,1.0,4.0,,3.0,1.0,3.0,,8.0,17.0,1.0,1.0,1.0,,,
15,"Nelson, Ben",2,2,6,8,,,,5.0,1.0,,3.0,2.0,,,,4.0,5.0,,,3.0,,,
19,"Pearce, Brad",7,6,1,8,3,1.0,,,,1.0,,1.0,,1.0,,3.0,5.0,1.0,4.0,,1.0,,
7,"Ratten, Brett",9,2,10,19,,,,3.0,,4.0,11.0,,,2.0,,7.0,12.0,,1.0,,,,
23,"Rice, Dean",5,2,4,9,,,,,1.0,,1.0,1.0,,,,7.0,3.0,1.0,,1.0,,,
14,"Sexton, Michael",15,6,5,20,,,,4.0,6.0,1.0,1.0,3.0,1.0,,,7.0,14.0,1.0,,,,,
1,"Silvagni, Stephen",3,1,2,5,,,,1.0,2.0,,,,2.0,,,3.0,1.0,,,2.0,,,
30,"White, Adam",3,1,2,5,,,,,,2.0,,,,,,2.0,3.0,,,,,,
8,"Whitnall, Lance",9,5,2,11,1,3.0,5.0,,,2.0,,,1.0,,,4.0,7.0,,3.0,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,84,130,318,8,13.0,37.0,27.0,37.0,45.0,38.0,37.0,21.0,17.0,,125.0,201.0,8.0,13.0,18.0,10.0,,
Opposition,Opposition,200,84,130,330,12,16.0,23.0,33.0,30.0,58.0,32.0,38.0,17.0,21.0,6.0,135.0,198.0,14.0,12.0,31.0,14.0,,
