Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
15,"Allan, Ben",25y 288d,92 (58-0-34 63.04%),68 (0.74),←,
27,"Barnard, Paul",21y 167d,3 (0-0-3 0.00%),2 (0.67),←,
14,"Bunn, Mark",23y 279d,42 (13-0-29 30.95%),1 (0.02),12 (4-0-8 33.33%),
5,"Collins, Andrew",29y 96d,162 (113-0-49 69.75%),33 (0.20),←,
26,"Cooper, Paul",26y 115d,58 (37-0-21 63.79%),7 (0.12),←,
9,"Crawford, Shane",19y 324d,37 (21-0-16 56.76%),31 (0.84),←,
4,"Crow, Scott",20y 224d,10 (5-0-5 50.00%),2 (0.20),←,
13,"Dear, Paul",27y 214d,104 (70-0-34 67.31%),75 (0.72),←,
19,"Dunstall, Jason",29y 350d,203 (152-0-51 74.88%),992 (4.89),←,
16,"Gowers, Andrew",25y 110d,83 (55-0-28 66.27%),51 (0.61),←,
34,"Graham, Mark",21y 139d,15 (9-0-6 60.00%),1 (0.07),←,
22,"Hargreaves, Tim",19y 61d,13 (8-0-5 61.54%),20 (1.54),←,
17,"Hudson, Paul",24y 10d,90 (60-0-30 66.67%),181 (2.01),←,
11,"Jarman, Darren",27y 183d,83 (54-0-29 65.06%),107 (1.29),←,
24,"Langford, Chris",31y 209d,250 (184-1-65 73.80%),31 (0.12),←,
12,"Lawrence, Stephen",25y 99d,95 (62-0-33 65.26%),21 (0.22),←,
20,"Maginness, Scott",27y 362d,105 (73-0-32 69.52%),6 (0.06),←,
44,"Platten, John",31y 135d,194 (138-0-56 71.13%),192 (0.99),←,
18,"Pritchard, Darrin",28y 131d,163 (115-0-48 70.55%),89 (0.55),←,
42,"Stevenson, Shayne",24y 48d,12 (0-0-12 0.00%),9 (0.75),1 (0-0-1 0.00%),
38,"Tallis, Rayden",19y 51d,12 (6-0-6 50.00%),2 (0.17),←,
Totals,Totals,25y 84d,1826 (1233-1-592 67.52%),1921 (1.05),,
C,"Knights, Peter",42y 122d,76 (25-0-51 32.89%),,17 (9-0-8 52.94%),
